doi,publicationYear,resourceType,title,publisher,createdAt,updatedAt,isPublisher,isFunder,haveCreatorAffiliation,haveContributorAffiliation,isLatestVersion,isConceptDoi,matchPublisherRor,matchCreatorAffiliationRor,matchContributorAffiliationRor,matchFunderRor,matchPublisherName,matchCreatorName,matchContributorName,matchFunderName,inDataCite,inOpenAire,inOpenAlex,inCrossRef,dataCiteResourceType,dataCiteClientId,dataCiteClientName,dataCiteCitationCount,dataCiteReferenceCount,dataCiteViewCount,dataCiteDownloadCount,openAireResourceType,openAireBestAccessRight,openAireIndicatorsUsageCountsDownloads,openAireIndicatorsUsageCountsViews,openAireId,openAlexResourceType,openAlexId,openAlexCitedByCount,openAlexReferencedWorksCount,titleWordCount,referencedByDoi,dataCiteClientType
10.7910/dvn/ittzr0/gx3ub0,2019,Dataset,Replication-data.zip,Harvard Dataverse,2019-06-08T19:50:32Z,2020-07-29T15:32:02Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398426489,0,0,1,,repository
10.7910/dvn/ittzr0,2019,Dataset,Replication Data for: Winner Prediction of Blood Bowl 2 Matches with Binary Classification,Harvard Dataverse,2019-06-08T19:50:33Z,2025-06-02T10:43:40Z,0,,1,1,1,0,0,0,0,0,0,0,0,0,1,1,,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,116,23,,OPEN,,,,,,,,13,,repository
10.17185/duepublico/70361,2019,Text,Brain Storming Sessions Sweden: On Value Transmission and Value Transformation in the Integration Process,"DuEPublico: Duisburg-Essen Publications online, University of Duisburg-Essen, Germany",2019-08-09T11:22:05Z,2025-05-06T13:48:37Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,tib.ubde,"DuEPublico, Universitätsbibliothek Duisburg-Essen",0,0,0,0,,,,,,,,,,14,,repository
10.13140/rg.2.2.22775.57768,2019,Text,Digitaliseringens möjligheter för ökat medborgardeltagande i planeringen,Malmö University,2019-09-12T06:47:21Z,2025-10-17T14:18:49Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,rg.rg,ResearchGate,0,0,0,0,,,,,,,,,,7,,repository
10.5281/zenodo.3471877,2019,Text,Survey on Editorial Skills,Zenodo,2019-10-03T20:00:58Z,2020-07-30T05:46:47Z,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,4,,repository
10.5281/zenodo.3471878,2019,Text,Survey on Editorial Skills,Zenodo,2019-10-03T20:00:58Z,2020-07-30T05:46:47Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,4,,repository
10.5281/zenodo.3518161,2019,Dissertation,"Sustaining Authoritarianism Clientelism and Repression in Kazakhstan, Kenya, Kyrgyzstan and Tanzania",Zenodo,2019-10-24T13:06:41Z,2026-04-23T00:27:14Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,Dissertation,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,11,,repository
10.5281/zenodo.3518160,2019,Text,"Sustaining Authoritarianism Clientelism and Repression in Kazakhstan, Kenya, Kyrgyzstan and Tanzania",Zenodo,2019-10-24T13:06:42Z,2020-07-30T07:24:48Z,0,,0,1,0,1,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,11,,repository
10.4230/lipics.isaac.2019.30,2019,ConferencePaper,Local Routing in Sparse and Lightweight Geometric Graphs,Schloss Dagstuhl – Leibniz-Zentrum für Informatik,2019-11-28T13:04:07Z,2023-12-21T14:07:45Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,ConferencePaper,lzi.drops,Dagstuhl Research Online Publication Server,0,0,0,0,,,,,,,,,,8,,repository
10.5281/zenodo.3592394,2019,Audiovisual,Evaluation of the impact of imprinted polymer particles on morphology and motility of breast cancer cells by using digital holographic cytometry,Zenodo,2019-12-24T14:17:19Z,2020-07-30T11:33:08Z,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,Audiovisual,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,21,,repository
10.5281/zenodo.3592395,2019,Audiovisual,Evaluation of the impact of imprinted polymer particles on morphology and motility of breast cancer cells by using digital holographic cytometry,Zenodo,2019-12-24T14:17:19Z,2020-07-30T11:33:08Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Audiovisual,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,21,,repository
10.17185/duepublico/71553,2020,Text,Quality Newspapers vs. Populism: Shaping pro-immigration attitudes in five EU Member States,"DuEPublico: Duisburg-Essen Publications online, University of Duisburg-Essen, Germany",2020-03-27T06:52:55Z,2025-05-06T14:03:51Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,Text,tib.ubde,"DuEPublico, Universitätsbibliothek Duisburg-Essen",0,0,0,0,,,,,,,,,,12,,repository
10.18158/hkqhn6sl8,2019,Text,The Swedish Hip Arthroplasty Register Annual Report 2018,The Swedish Hip Arthroplasty Register,2020-03-27T18:23:17Z,2020-08-01T11:00:45Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,snd.rc-vg,Centre of Registers Västra Götaland,0,0,0,0,,,,,,,,,,8,,repository
10.17613/rwr3-0160,2013,JournalArticle,Art as participatory methodology,Malmö University Electronic Publishin,2020-03-28T12:01:23Z,2024-11-19T04:57:27Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,msu.core,Knowledge Commons Works,0,0,0,0,,,,,,,,,,4,,repository
10.5281/zenodo.3755257,2020,Dataset,Analyzed papers in an open IoT platform systematic mapping study,Zenodo,2020-04-17T06:57:41Z,2020-08-01T17:38:26Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,cern.zenodo,Zenodo,0,0,1,0,,OPEN,2,7,,,https://openalex.org/W4393471103,0,0,10,,repository
10.5281/zenodo.3755256,2020,Dataset,Analyzed papers in an open IoT platform systematic mapping study,Zenodo,2020-04-17T06:57:43Z,2020-08-01T17:38:26Z,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,cern.zenodo,Zenodo,0,0,0,0,,OPEN,2,7,,,https://openalex.org/W4393819673,0,0,10,,repository
10.5281/zenodo.3874867,2020,Text,Challenges with building and procuring collections in a changing landscape,Zenodo,2020-06-03T14:14:19Z,2020-08-01T20:15:34Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,83,0,,,,,,,,,,10,,repository
10.5281/zenodo.3874866,2020,Text,Challenges with building and procuring collections in a changing landscape,Zenodo,2020-06-03T14:14:20Z,2020-08-01T20:15:34Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,10,,repository
10.5291/ill-data.8-03-994,2020,Dataset,Small-Angle Neutron Scattering studies of bacterial colonization factors,Institut Laue-Langevin (ILL),2020-08-18T08:19:29Z,2025-07-09T07:31:45Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,Dataset,inist.ill,Institut Laue-Langevin,0,0,0,0,,,,,,,,,,8,,repository
10.6084/m9.figshare.12955882,2020,JournalArticle,Additional file 1 of Intracellular Ser/Thr/Tyr phosphoproteome of the oral commensal Streptococcus gordonii DL1,figshare,2020-09-15T03:59:27Z,2026-03-09T07:23:52Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,0,0,0,,,,,,,,,,14,"[""10.1186/s12866-020-01944-y""]",repository
10.6084/m9.figshare.12955882.v1,2020,JournalArticle,Additional file 1 of Intracellular Ser/Thr/Tyr phosphoproteome of the oral commensal Streptococcus gordonii DL1,figshare,2020-09-15T03:59:33Z,2026-03-09T07:23:53Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,0,0,0,,,,,,,,,,14,"[""10.1186/s12866-020-01944-y""]",repository
10.17185/duepublico/72832,2020,Text,Hospitality in Civil Society: Practices during the European ‘Refugee Crisis’,"DuEPublico: Duisburg-Essen Publications online, University of Duisburg-Essen, Germany",2020-10-05T09:56:49Z,2025-05-06T14:26:07Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,Text,tib.ubde,"DuEPublico, Universitätsbibliothek Duisburg-Essen",0,0,0,0,,,,,,,,,,10,,repository
10.17185/duepublico/72833,2020,Text,The ‘Refugee Crisis’ and Religious Tolerance in Europe: Plurality of Perspectives,"DuEPublico: Duisburg-Essen Publications online, University of Duisburg-Essen, Germany",2020-10-05T10:18:18Z,2025-05-06T14:26:18Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,Text,tib.ubde,"DuEPublico, Universitätsbibliothek Duisburg-Essen",0,0,0,0,,,,,,,,,,11,,repository
10.17185/duepublico/72831,2020,Text,"Valuing Gender Equality: Ideas, Practices and Actors in Everyday Integration Work: Integration and the Value of Gender Equality in Germany, Hungary, Poland and Sweden","DuEPublico: Duisburg-Essen Publications online, University of Duisburg-Essen, Germany",2020-10-05T10:42:58Z,2025-05-06T14:26:21Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,tib.ubde,"DuEPublico, Universitätsbibliothek Duisburg-Essen",0,0,0,0,,,,,,,,,,24,,repository
10.17185/duepublico/72847,2020,Text,Hospitality in Civil Society: Practices during the European ‘Refugee Crisis’.,"DuEPublico: Duisburg-Essen Publications online, University of Duisburg-Essen, Germany",2020-10-05T11:10:53Z,2025-08-04T09:06:04Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,Text,tib.ubde,"DuEPublico, Universitätsbibliothek Duisburg-Essen",0,0,0,0,,,,,,,,,,10,,repository
10.17185/duepublico/72849,2020,Text,The ‘Refugee Crisis’ and Religious Tolerance in Europe: Plurality of Perspectives,"DuEPublico: Duisburg-Essen Publications online, University of Duisburg-Essen, Germany",2020-10-05T11:29:57Z,2025-05-06T14:26:00Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,Text,tib.ubde,"DuEPublico, Universitätsbibliothek Duisburg-Essen",0,0,0,0,,,,,,,,,,11,,repository
10.5281/zenodo.4067713,2020,Software,Online appendix for Statistical Models for the Analysis of Optimization Algorithms with Benchmark Functions,Zenodo,2020-10-06T07:35:04Z,2020-10-07T13:17:41Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Software,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,14,,repository
10.5281/zenodo.4067712,2021,Software,Online appendix for Statistical Models for the Analysis of Optimization Algorithms with Benchmark Functions,Zenodo,2020-10-06T07:35:05Z,2021-03-09T07:37:27Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,Software,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,14,,repository
10.6084/m9.figshare.13088098.v1,2020,JournalArticle,Additional file 1 of Prevalence of temporomandibular disorder in children and adolescents with juvenile idiopathic arthritis – a Norwegian cross- sectional multicentre study,figshare,2020-10-14T03:41:03Z,2026-03-08T13:07:09Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,21,0,0,,,,,,,,,,23,"[""10.1186/s12903-020-01234-z""]",repository
10.6084/m9.figshare.13088098,2020,JournalArticle,Additional file 1 of Prevalence of temporomandibular disorder in children and adolescents with juvenile idiopathic arthritis – a Norwegian cross- sectional multicentre study,figshare,2020-10-14T03:41:11Z,2026-03-08T13:07:08Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,21,0,0,,,,,,,,,,23,"[""10.1186/s12903-020-01234-z""]",repository
10.6084/m9.figshare.13088101.v1,2020,JournalArticle,Additional file 2 of Prevalence of temporomandibular disorder in children and adolescents with juvenile idiopathic arthritis – a Norwegian cross- sectional multicentre study,figshare,2020-10-14T03:41:11Z,2026-03-08T13:07:07Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,21,0,0,,,,,,,,,,23,"[""10.1186/s12903-020-01234-z""]",repository
10.6084/m9.figshare.13088101,2020,JournalArticle,Additional file 2 of Prevalence of temporomandibular disorder in children and adolescents with juvenile idiopathic arthritis – a Norwegian cross- sectional multicentre study,figshare,2020-10-14T03:41:17Z,2026-03-08T13:07:06Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,21,0,0,,,,,,,,,,23,"[""10.1186/s12903-020-01234-z""]",repository
10.6084/m9.figshare.13120843,2020,JournalArticle,Additional file 1 of Development and evaluation of the measurement properties of a generic questionnaire measuring patient perceptions of person-centred care,figshare,2020-10-21T03:38:42Z,2026-03-08T12:17:39Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,33,0,0,,,,,,,,,,21,"[""10.1186/s12913-020-05770-w""]",repository
10.6084/m9.figshare.13120846,2020,JournalArticle,Additional file 2 of Development and evaluation of the measurement properties of a generic questionnaire measuring patient perceptions of person-centred care,figshare,2020-10-21T03:38:49Z,2026-03-08T12:17:38Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,33,0,0,,,,,,,,,,21,"[""10.1186/s12913-020-05770-w""]",repository
10.6084/m9.figshare.13120843.v1,2020,JournalArticle,Additional file 1 of Development and evaluation of the measurement properties of a generic questionnaire measuring patient perceptions of person-centred care,figshare,2020-10-21T03:38:50Z,2026-03-08T12:17:40Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,33,0,0,,,,,,,,,,21,"[""10.1186/s12913-020-05770-w""]",repository
10.6084/m9.figshare.13120846.v1,2020,JournalArticle,Additional file 2 of Development and evaluation of the measurement properties of a generic questionnaire measuring patient perceptions of person-centred care,figshare,2020-10-21T03:38:50Z,2026-03-08T12:17:38Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,33,0,0,,,,,,,,,,21,"[""10.1186/s12913-020-05770-w""]",repository
10.6084/m9.figshare.13120849.v1,2020,JournalArticle,Additional file 3 of Development and evaluation of the measurement properties of a generic questionnaire measuring patient perceptions of person-centred care,figshare,2020-10-21T03:38:50Z,2026-03-08T12:17:37Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,33,0,0,,,,,,,,,,21,"[""10.1186/s12913-020-05770-w""]",repository
10.6084/m9.figshare.13120852.v1,2020,JournalArticle,Additional file 4 of Development and evaluation of the measurement properties of a generic questionnaire measuring patient perceptions of person-centred care,figshare,2020-10-21T03:38:50Z,2026-03-08T12:17:35Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,33,0,0,,,,,,,,,,21,"[""10.1186/s12913-020-05770-w""]",repository
10.6084/m9.figshare.13120852,2020,JournalArticle,Additional file 4 of Development and evaluation of the measurement properties of a generic questionnaire measuring patient perceptions of person-centred care,figshare,2020-10-21T03:38:51Z,2026-03-08T12:17:34Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,33,0,0,,,,,,,,,,21,"[""10.1186/s12913-020-05770-w""]",repository
10.6084/m9.figshare.13120855.v1,2020,JournalArticle,Additional file 5 of Development and evaluation of the measurement properties of a generic questionnaire measuring patient perceptions of person-centred care,figshare,2020-10-21T03:38:51Z,2026-03-08T12:17:31Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,33,0,0,,,,,,,,,,21,"[""10.1186/s12913-020-05770-w""]",repository
10.6084/m9.figshare.13120849,2020,JournalArticle,Additional file 3 of Development and evaluation of the measurement properties of a generic questionnaire measuring patient perceptions of person-centred care,figshare,2020-10-21T03:38:55Z,2026-03-08T12:17:36Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,33,0,0,,,,,,,,,,21,"[""10.1186/s12913-020-05770-w""]",repository
10.6084/m9.figshare.13120855,2020,JournalArticle,Additional file 5 of Development and evaluation of the measurement properties of a generic questionnaire measuring patient perceptions of person-centred care,figshare,2020-10-21T03:38:55Z,2026-03-08T12:17:31Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,33,0,0,,,,,,,,,,21,"[""10.1186/s12913-020-05770-w""]",repository
10.6084/m9.figshare.13120858,2020,JournalArticle,Additional file 6 of Development and evaluation of the measurement properties of a generic questionnaire measuring patient perceptions of person-centred care,figshare,2020-10-21T03:38:58Z,2026-03-08T12:17:27Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,33,0,0,,,,,,,,,,21,"[""10.1186/s12913-020-05770-w""]",repository
10.6084/m9.figshare.13120858.v1,2020,JournalArticle,Additional file 6 of Development and evaluation of the measurement properties of a generic questionnaire measuring patient perceptions of person-centred care,figshare,2020-10-21T03:38:58Z,2026-03-08T12:17:28Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,33,0,0,,,,,,,,,,21,"[""10.1186/s12913-020-05770-w""]",repository
10.6084/m9.figshare.13141706,2020,JournalArticle,"Additional file 1 of F@ce: a team-based, person-centred intervention for rehabilitation after stroke supported by information and communication technology – a feasibility study",figshare,2020-10-26T08:12:57Z,2026-03-08T12:04:52Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,45,0,0,,,,,,,,,,23,"[""10.1186/s12883-020-01968-x""]",repository
10.6084/m9.figshare.13141706.v1,2020,JournalArticle,"Additional file 1 of F@ce: a team-based, person-centred intervention for rehabilitation after stroke supported by information and communication technology – a feasibility study",figshare,2020-10-26T08:12:58Z,2026-03-08T12:04:53Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,45,0,0,,,,,,,,,,23,"[""10.1186/s12883-020-01968-x""]",repository
10.6084/m9.figshare.13161744,2020,JournalArticle,Additional file 5 of Decreased COPD prevalence in Sweden after decades of decrease in smoking,figshare,2020-10-29T16:20:16Z,2026-03-08T11:35:10Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,47,0,0,,,,,,,,,,15,"[""10.1186/s12931-020-01536-4""]",repository
10.6084/m9.figshare.13161750,2020,JournalArticle,Additional file 1 of Decreased COPD prevalence in Sweden after decades of decrease in smoking,figshare,2020-10-29T16:20:21Z,2026-03-08T11:35:08Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,47,0,0,,,,,,,,,,15,"[""10.1186/s12931-020-01536-4""]",repository
10.6084/m9.figshare.13161750.v1,2020,JournalArticle,Additional file 1 of Decreased COPD prevalence in Sweden after decades of decrease in smoking,figshare,2020-10-29T16:20:21Z,2026-03-08T11:35:09Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,47,0,0,,,,,,,,,,15,"[""10.1186/s12931-020-01536-4""]",repository
10.6084/m9.figshare.13161744.v1,2020,JournalArticle,Additional file 5 of Decreased COPD prevalence in Sweden after decades of decrease in smoking,figshare,2020-10-29T16:20:23Z,2026-03-08T11:35:11Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,47,0,0,,,,,,,,,,15,"[""10.1186/s12931-020-01536-4""]",repository
10.17185/duepublico/73304,2020,Text,"Att värdesätta jämställdhet: föreställningar, praxis och aktörer i det dagliga integrationsarbetet: Integration och jämställdhet som värde i Tyskland, Ungern, Polen och Sverige","DuEPublico: Duisburg-Essen Publications online, University of Duisburg-Essen, Germany",2020-11-16T12:27:00Z,2025-05-03T14:31:55Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,tib.ubde,"DuEPublico, Universitätsbibliothek Duisburg-Essen",0,0,0,0,,,,,,,,,,22,,repository
10.5281/zenodo.4297503,2020,Text,LIBER Webinar: New challenges and leading into the Post-COVID Recovery for Research Libraries,Zenodo,2020-11-30T10:14:54Z,2020-11-30T10:14:55Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,13,,repository
10.5281/zenodo.4297502,2020,Text,LIBER Webinar: New challenges and leading into the Post-COVID Recovery for Research Libraries,Zenodo,2020-11-30T10:14:56Z,2020-11-30T10:14:57Z,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,13,,repository
10.6084/m9.figshare.c.5224363.v1,2020,Collection,Development and validation of a 25-Gene Panel urine test for prostate cancer diagnosis and potential treatment follow-up,figshare,2020-12-01T05:40:01Z,2024-03-22T12:19:24Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,Collection,figshare.ars,figshare Academic Research System,0,0,0,0,,OPEN,,,,,,,,17,,repository
10.6084/m9.figshare.c.5224363,2020,Collection,Development and validation of a 25-Gene Panel urine test for prostate cancer diagnosis and potential treatment follow-up,figshare,2020-12-01T05:40:14Z,2024-03-22T12:19:23Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,Collection,figshare.ars,figshare Academic Research System,0,0,0,0,,OPEN,,,,,,,,17,,repository
10.6084/m9.figshare.13310626.v1,2020,JournalArticle,Additional file 1 of Development and validation of a 25-Gene Panel urine test for prostate cancer diagnosis and potential treatment follow-up,figshare,2020-12-01T05:46:48Z,2026-03-08T08:20:44Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,26,0,0,,,,,,,,,,21,"[""10.1186/s12916-020-01834-0""]",repository
