doi,publicationYear,resourceType,title,publisher,createdAt,updatedAt,isPublisher,isFunder,haveCreatorAffiliation,haveContributorAffiliation,isLatestVersion,isConceptDoi,matchPublisherRor,matchCreatorAffiliationRor,matchContributorAffiliationRor,matchFunderRor,matchPublisherName,matchCreatorName,matchContributorName,matchFunderName,inDataCite,inOpenAire,inOpenAlex,inCrossRef,dataCiteClientId,dataCiteClientName,dataCiteCitationCount,dataCiteReferenceCount,dataCiteViewCount,dataCiteDownloadCount,openAireBestAccessRight,openAireIndicatorsUsageCountsDownloads,openAireIndicatorsUsageCountsViews,openAireId,openAlexId,openAlexCitedByCount,openAlexReferencedWorksCount,titleWordCount,referencedByDoi,dataCiteClientType
10.1594/pangaea.657062,2007,Dataset,Physical oceanography and hydrochemistry during SVANIC cruise Svanic86/1,PANGAEA,2011-12-03T12:15:45Z,2024-07-20T09:30:17Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,pangaea.repository,PANGAEA,0,0,0,0,,,,,,,,8,,repository
10.1594/pangaea.715045,2008,Dataset,"Seawater carbonate chemistry and nutrients measured on water bottle samples during the International Siberian Shelf Study 2008 (ISSS-08) in the Laptev, East Siberian and Chukchi Seas",PANGAEA,2011-12-03T14:35:01Z,2024-03-01T04:06:55Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,pangaea.repository,PANGAEA,0,0,0,0,,,,,,,,26,,repository
10.1594/pangaea.746928,2010,Dataset,Meteorological observations during Götha Leijon cruise from Gothenburg to Macao started at 1750-04-01,PANGAEA,2011-12-03T16:01:44Z,2024-07-20T20:23:38Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,pangaea.repository,PANGAEA,0,0,0,0,,,,,,,,13,,repository
10.1594/pangaea.746929,2010,Dataset,Meteorological observations during Götha Leijon cruise from Macao to Gothenburg started at 1752-01-06,PANGAEA,2011-12-03T16:01:44Z,2024-07-20T18:09:33Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,pangaea.repository,PANGAEA,0,0,0,0,,,,,,,,13,,repository
10.3334/cdiac/otg.carina_06aq19930806,2013,Dataset,"Dissolved inorganic carbon, temperature, salinity and other variables collected from discrete sample and profile observations using CTD, bottle and other instruments from the POLARSTERN in the Arctic Ocean, Kara Sea and Laptev (or Nordenskjold) Sea from 1993-08-06 to 1993-10-05 (NCEI Accession 0113593)",NOAA National Centers for Environmental Information,2012-01-09T19:26:41Z,2025-10-03T12:06:08Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,noaa.ncei,National Oceanic and Atmospheric Administration (NOAA) National Centers for Environmental Information (NCEI),0,0,0,0,,,,,,,,42,,repository
10.3334/cdiac/otg.carina_06aq19960712,2013,Dataset,"Dissolved inorganic carbon, pH, alkalinity, temperature, salinity and other variables collected from discrete sample and profile observations using CTD, bottle and other instruments from the POLARSTERN in the Arctic Ocean from 1996-07-12 to 1996-09-06 (NCEI Accession 0113594)",NOAA National Centers for Environmental Information,2012-01-09T19:26:51Z,2025-10-03T12:06:10Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,noaa.ncei,National Oceanic and Atmospheric Administration (NOAA) National Centers for Environmental Information (NCEI),0,0,0,0,,,,,,,,37,,repository
10.3334/cdiac/otg.carina_58a119890214,2013,Dataset,"Dissolved inorganic carbon, alkalinity, temperature, salinity and other variables collected from discrete sample and profile observations using CTD, bottle and other instruments from STENA ARCTICA in the South Atlantic Ocean and Southern Oceans from 1989-02-14 to 1989-03-17 (NCEI Accession 0113893)",NOAA National Centers for Environmental Information,2012-01-09T19:39:54Z,2025-10-03T12:06:41Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,noaa.ncei,National Oceanic and Atmospheric Administration (NOAA) National Centers for Environmental Information (NCEI),0,0,0,0,,,,,,,,40,,repository
10.3334/cdiac/otg.carina_58jh19970414,2013,Dataset,"Dissolved inorganic carbon, pH, alkalinity, temperature, salinity and other variables collected from discrete sample and profile observations using CTD, bottle and other instruments from the JOHAN HJORT in the North Greenland Sea and Norwegian Sea from 1997-04-14 to 1997-05-22 (NCEI Accession 0113563)",NOAA National Centers for Environmental Information,2012-01-09T19:42:58Z,2025-10-03T12:05:42Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,noaa.ncei,National Oceanic and Atmospheric Administration (NOAA) National Centers for Environmental Information (NCEI),1,0,0,0,,,,,,,,42,,repository
10.3334/cdiac/otg.carina_58la19860719,2013,Dataset,"Dissolved inorganic carbon, pH, alkalinity, temperature, salinity and other variables collected from discrete sample and profile observations using CTD, bottle and other instruments from the LANCE in the Barents Sea from 1986-07-19 to 1986-07-26 (NCEI Accession 0113910)",NOAA National Centers for Environmental Information,2012-01-09T19:43:58Z,2025-10-03T12:06:45Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,noaa.ncei,National Oceanic and Atmospheric Administration (NOAA) National Centers for Environmental Information (NCEI),1,0,0,0,,,,,,,,37,,repository
10.3334/cdiac/otg.carina_77dn19910726,2013,Dataset,"Dissolved inorganic carbon, alkalinity, temperature, salinity and other variables collected from discrete sample and profile observations using CTD, bottle and other instruments from ODEN in the Arctic Ocean from 1991-07-26 to 1991-09-03 (NCEI Accession 0113591)",NOAA National Centers for Environmental Information,2012-01-09T19:48:15Z,2025-10-03T12:06:06Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,noaa.ncei,National Oceanic and Atmospheric Administration (NOAA) National Centers for Environmental Information (NCEI),0,0,0,0,,,,,,,,35,,repository
10.3334/cdiac/otg.carina_77dn20010717,2013,Dataset,"Alkalinity, temperature, salinity and other variables collected from discrete sample and profile observations using CTD, bottle and other instruments from the ODEN in the Arctic Ocean from 2001-07-17 to 2001-07-26 (NCEI Accession 0113589)",NOAA National Centers for Environmental Information,2012-01-09T19:48:25Z,2025-10-03T12:06:03Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,noaa.ncei,National Oceanic and Atmospheric Administration (NOAA) National Centers for Environmental Information (NCEI),0,0,0,0,,,,,,,,33,,repository
10.3334/cdiac/otg.carina_77dn20020420,2013,Dataset,"Dissolved inorganic carbon, pH, alkalinity, temperature, salinity and other variables collected from discrete sample and profile observations using CTD, bottle and other instruments from the ODEN in the Arctic Ocean, Barents Sea and others from 2002-04-20 to 2002-06-06 (NCEI Accession 0113590)",NOAA National Centers for Environmental Information,2012-01-09T19:48:34Z,2025-10-03T12:06:05Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,noaa.ncei,National Oceanic and Atmospheric Administration (NOAA) National Centers for Environmental Information (NCEI),2,0,0,0,,,,,,,,41,,repository
10.3334/cdiac/otg.carina_77ym19800811,2013,Dataset,"Temperature, salinity and other variables collected from discrete sample and profile observations using CTD, bottle and other instruments from the YMER in the Arctic Ocean, Barents Sea and North Greenland Sea from 1980-08-11 to 1980-09-19 (NCEI Accession 0113607)",NOAA National Centers for Environmental Information,2012-01-09T19:48:47Z,2025-09-30T12:05:09Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,noaa.ncei,National Oceanic and Atmospheric Administration (NOAA) National Centers for Environmental Information (NCEI),0,0,0,0,,,,,,,,38,,repository
10.3334/cdiac/otg.carina_90aq19940706,2013,Dataset,"Dissolved inorganic carbon, alkalinity, temperature, salinity and other variables collected from discrete sample and profile observations using CTD, bottle and other instruments from the AKADEMIK FYODOROV in the East Siberia Sea and Laptev (or Nordenskjold) Sea from 1994-07-05 to 1994-08-08 (NCEI Accession 0113884)",NOAA National Centers for Environmental Information,2012-01-09T19:48:57Z,2025-10-03T12:06:31Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,noaa.ncei,National Oceanic and Atmospheric Administration (NOAA) National Centers for Environmental Information (NCEI),0,0,0,0,,,,,,,,43,,repository
10.3334/cdiac/otg.carina_91aa19971204,2013,Dataset,"Dissolved inorganic carbon, pH, alkalinity, temperature, salinity and other variables collected from discrete sample and profile observations using CTD, bottle and other instruments from the S. A. AGULHAS in the South Atlantic Ocean from 1997-12-04 to 1998-02-06 (NCEI Accession 0113247)",NOAA National Centers for Environmental Information,2012-01-09T19:49:06Z,2025-10-03T12:05:03Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,noaa.ncei,National Oceanic and Atmospheric Administration (NOAA) National Centers for Environmental Information (NCEI),0,0,0,0,,,,,,,,40,,repository
10.3334/cdiac/otg.carina_58aa19940224,2013,Dataset,"Dissolved inorganic carbon, alkalinity, temperature, salinity and other variables collected from discrete sample and profile observations using CTD, bottle and other instruments from the HAAKON MOSBY in the North Greenland Sea and Norwegian Sea from 1994-02-24 to 1994-03-17 (NCEI Accession 0113541)",NOAA National Centers for Environmental Information,2012-01-09T19:56:03Z,2025-11-25T12:04:44Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,noaa.ncei,National Oceanic and Atmospheric Administration (NOAA) National Centers for Environmental Information (NCEI),1,0,0,0,,,,,,,,41,,repository
10.3334/cdiac/otg.carina_58aa19950217,2013,Dataset,"Dissolved inorganic carbon, pH, alkalinity, temperature, salinity and other variables collected from discrete sample and profile observations using CTD, bottle and other instruments from the HAAKON MOSBY in the North Greenland Sea and Norwegian Sea from 1995-02-17 to 1995-03-18 (NCEI Accession 0113543)",NOAA National Centers for Environmental Information,2012-01-09T19:56:13Z,2025-11-25T12:04:46Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,noaa.ncei,National Oceanic and Atmospheric Administration (NOAA) National Centers for Environmental Information (NCEI),0,0,0,0,,,,,,,,42,,repository
10.3334/cdiac/otg.carina_58jh19980801,2013,Dataset,"Dissolved inorganic carbon, pH, alkalinity, temperature, salinity and other variables collected from discrete sample and profile observations using CTD, bottle and other instruments from the JOHAN HJORT in the North Greenland Sea and Norwegian Sea from 1998-08-01 to 1998-08-23 (NCEI Accession 0113758)",NOAA National Centers for Environmental Information,2012-01-09T19:57:13Z,2025-11-25T12:05:32Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,noaa.ncei,National Oceanic and Atmospheric Administration (NOAA) National Centers for Environmental Information (NCEI),1,0,0,0,,,,,,,,42,,repository
10.3334/cdiac/otg.clivar_77dn20050819,2013,Dataset,"Dissolved inorganic carbon, pH, alkalinity, temperature, salinity and other variables collected from discrete sample and profile observations using CTD, Coulometer for DIC measurement and other instruments from the ODEN in the Arctic Ocean, Beaufort Sea and Bering Sea from 2005-08-19 to 2005-09-25 (NCEI Accession 0108129)",NOAA National Centers for Environmental Information,2012-01-09T20:07:32Z,2025-11-25T12:01:51Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,noaa.ncei,National Oceanic and Atmospheric Administration (NOAA) National Centers for Environmental Information (NCEI),1,0,0,0,,,,,,,,45,,repository
10.5061/dryad.37s6bb42,2012,Dataset,Data from: New environmental metabarcodes for analysing soil DNA: potential for studying past and present ecosystems,Dryad,2012-02-06T17:00:43Z,2025-12-06T06:15:58Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,dryad.dryad,DRYAD,1,1,272,21,,0,2,,,,,16,,repository
10.5061/dryad.682t7442,2012,Dataset,"Data from: Katatopygia gen. n., a monophyletic branch segregated from Boletina (Diptera, Mycetophilidae)",Dryad,2012-02-28T17:16:20Z,2025-12-06T06:50:17Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,dryad.dryad,DRYAD,1,1,330,3,,0,2,,,,,13,,repository
10.5061/dryad.m247bg66,2012,Dataset,Data from: Imprints from genetic drift and mutation imply relative divergence times across marine transition zones in a pan-European small pelagic fish (Sprattus sprattus),Dryad,2012-03-15T21:13:10Z,2025-12-05T23:01:25Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,dryad.dryad,DRYAD,1,1,260,35,,2,2,,,,,24,,repository
10.5061/dryad.70np2513,2012,Dataset,Data from: Genetic architecture in a marine hybrid zone: comparing outlier detection and genomic clines analysis in the bivalve Macoma balthica,Dryad,2012-03-16T17:29:39Z,2025-12-05T21:31:52Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,dryad.dryad,DRYAD,1,1,278,23,,0,2,,,,,21,,repository
10.1594/pangaea.780626,2012,Dataset,"Time series of salinity, temperature, dissolved oxygen and currents measured at several depths with an Autonomous moored observatory (RCM9) in the Havstens Fjord, Western coast of Sweden, May 2010 - September 2010",PANGAEA,2012-06-06T01:09:20Z,2024-03-02T05:52:14Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,pangaea.repository,PANGAEA,0,0,0,0,,,,,,,,32,,repository
10.1594/pangaea.780715,2012,Dataset,"Time series of salinity, temperature, dissolved oxygen and currents measured at several depths with an Autonomous moored observatory (SEAGUARD) in the Havstens Fjord, Western coast of Sweden, May 2010 - September 2010",PANGAEA,2012-06-07T01:35:05Z,2024-03-02T05:52:11Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,pangaea.repository,PANGAEA,0,0,0,0,,,,,,,,32,,repository
10.1594/pangaea.780729,2012,Dataset,"Time series of salinity, temperature, dissolved oxygen and currents measured at several depths with an Autonomous moored observatory in the Havstens Fjord, Western coast of Sweden, December 2010 - April 2011",PANGAEA,2012-06-07T01:35:49Z,2024-03-02T05:52:12Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,pangaea.repository,PANGAEA,0,0,0,0,,,,,,,,31,,repository
10.1594/pangaea.780723,2012,Dataset,"Time series of salinity, temperature, dissolved oxygen and currents measured at several depths with an Autonomous moored observatory in the Havstens Fjord, Western coast of Sweden, October 2010 - December 2010",PANGAEA,2012-06-07T01:35:50Z,2024-03-02T05:52:11Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,pangaea.repository,PANGAEA,0,0,0,0,,,,,,,,31,,repository
10.1594/pangaea.780731,2012,Dataset,"Time series of salinity, temperature, dissolved oxygen and currents measured at several depths with an Autonomous moored observatory in the Havstens Fjord, Western coast of Sweden, November 2009 - April 2010",PANGAEA,2012-06-07T01:35:52Z,2024-03-02T05:52:12Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,pangaea.repository,PANGAEA,0,0,0,0,,,,,,,,31,,repository
10.3334/cdiac/otg.06aq19870704_ark_iv_3,2013,Dataset,"Dissolved inorganic carbon, temperature, salinity and other variables collected from discrete sample and profile observations using CTD, bottle and other instruments from the POLARSTERN in the Arctic Ocean and North Greenland Sea from 1987-07-04 to 1987-09-02 (NCEI Accession 0113916)",NOAA National Centers for Environmental Information,2012-10-05T18:02:39Z,2025-10-03T12:06:54Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,noaa.ncei,National Oceanic and Atmospheric Administration (NOAA) National Centers for Environmental Information (NCEI),0,0,0,0,,,,,,,,39,,repository
10.5061/dryad.1qs20,2012,Dataset,Data from: Oceanographic connectivity and environmental correlates of genetic structuring in Atlantic herring in the Baltic Sea,Dryad,2012-12-03T18:27:08Z,2025-12-05T20:24:39Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,dryad.dryad,DRYAD,1,1,295,19,,2,5,,,,,17,,repository
10.5061/dryad.k37m7,2012,Dataset,Data from: ITS1 versus ITS2 as DNA metabarcodes for fungi,Dryad,2012-12-20T18:26:03Z,2025-12-06T11:20:53Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,dryad.dryad,DRYAD,1,1,472,153,,0,6,,,,,10,,repository
10.5061/dryad.c3b75,2013,Dataset,Data from: Investigating a possible role for the bacterial signal molecules N-acylhomoserine lactones in Balanus improvisus cyprid settlement,Dryad,2013-01-30T19:08:37Z,2025-12-06T04:16:20Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,dryad.dryad,DRYAD,1,1,260,41,,7,2,,,,,18,,repository
10.5061/dryad.nn3j4,2013,Dataset,Data from: Statistical inference of allopolyploid species networks in the presence of incomplete lineage sorting,Dryad,2013-02-14T18:34:56Z,2025-12-05T19:47:32Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,dryad.dryad,DRYAD,1,1,273,45,,1,4,,,,,15,,repository
10.5061/dryad.60659,2013,Dataset,Data from: Heterogeneous genomic differentiation in marine threespine sticklebacks: adaptation along an environmental gradient,Dryad,2013-02-20T16:08:11Z,2025-12-05T22:10:34Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,dryad.dryad,DRYAD,1,1,265,37,,1,2,,,,,14,,repository
10.5061/dryad.s44s8,2013,Dataset,Data from: A total evidence approach to understanding phylogenetic relationships and ecological diversity in Selaginella subg. Tetragonostachys,Dryad,2013-03-22T14:41:21Z,2025-12-05T18:57:54Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,dryad.dryad,DRYAD,1,1,313,33,,3,2,,,,,17,,repository
10.5061/dryad.v17q6,2013,Dataset,Data from: Parallel speciation or long-distance dispersal? Lessons from seaweeds (Fucus) in the Baltic Sea,Dryad,2013-04-12T15:52:51Z,2025-12-06T03:49:04Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,dryad.dryad,DRYAD,1,1,166,11,,2,7,,,,,15,,repository
10.5061/dryad.gr573,2013,Dataset,"Data from: Integration of molecules and new fossils supports a Triassic origin for Lepidosauria (lizards, snakes, and tuatara)",Dryad,2013-06-14T17:38:06Z,2025-12-05T19:28:57Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,dryad.dryad,DRYAD,1,1,384,92,,1,2,,,,,18,,repository
10.5061/dryad.1fb3d,2013,Dataset,"Data from: Integrative taxonomy of the freshwater worm Rhyacodrilus falciformis s.l. (Clitellata: Naididae), with the description of a new species",Dryad,2013-06-18T18:09:55Z,2025-12-06T11:33:12Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,dryad.dryad,DRYAD,1,1,368,39,,6,2,,,,,20,,repository
10.1594/pangaea.814649,2014,Dataset,Underway physical oceanography and carbon dioxide measurements during ODEN cruise 77DN_OSO06,PANGAEA,2013-06-30T04:22:12Z,2024-02-18T04:26:22Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,pangaea.repository,PANGAEA,0,0,0,0,,,,,,,,11,,repository
10.5061/dryad.6mh29,2014,Dataset,Data from: Cryptic diversity in the well-studied terrestrial worm Cognettia sphagnetorum (Clitellata: Enchytraeidae),Dryad,2013-09-16T15:28:30Z,2025-12-05T16:15:20Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,dryad.dryad,DRYAD,1,1,1111,268,,52,64,,,,,13,,repository
10.11577/1096920,2012,Dataset,High-Resolution Protein Structure Determination by Serial Femtosecond Crystallography (CXIDB ID 17),"Coherent X-ray Imaging Data Bank (Lawrence Berkeley National Laboratory); DESY; Max-Planck-Institut fur medizinische 
Forschung;  Arizona State University; State University of New York; Nikhef; European Synchrotron Radiation Facility;  
University of Gothenburg; University of Lubeck;  Uppsala University; University of Hamburg; Cornell University; SLAC 
National Accelerator Laboratory (SLAC), Menlo Park, CA (United States)",2013-10-22T02:31:58Z,2020-08-02T12:16:49Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,doe.lbnl,DOE Lawrence Berkeley National Laboratory (LBNL) Repository,0,0,0,0,,,,,,,,11,,repository
10.5061/dryad.m186r,2015,Dataset,Data from: Parallel evolution of local adaptation and reproductive isolation in the face of gene flow,Dryad,2013-11-15T15:44:49Z,2025-12-06T13:46:31Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,dryad.dryad,DRYAD,1,0,351,32,,4,3,,,,,16,,repository
10.5878/000002,1982,Dataset,Swedish election study 1960,University of Gothenburg,2013-12-17T19:23:34Z,2025-09-22T10:03:28Z,1,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,snd.snd,Swedish National Data Service,0,0,0,0,RESTRICTED,,,,,,,4,,repository
10.5878/000003,1992,Dataset,Gymnastic activities in school 1973-1974,University of Gothenburg,2013-12-17T19:26:26Z,2025-09-22T10:34:37Z,1,,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,snd.snd,Swedish National Data Service,0,0,0,0,,,,,,,,5,,repository
10.5878/000004,1992,Dataset,Youth involvement in sports 1973-1974,University of Gothenburg,2013-12-17T19:27:25Z,2025-09-22T10:26:29Z,1,,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,snd.snd,Swedish National Data Service,0,0,0,0,,,,,,,,5,,repository
10.5878/000005,1992,Dataset,Socialization into sport involvement 1974: A cross national study - Sweden,University of Gothenburg,2013-12-17T19:27:26Z,2025-09-22T10:34:28Z,1,,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,snd.snd,Swedish National Data Service,0,0,0,0,,,,,,,,11,,repository
10.5878/000006,1982,Dataset,Local information activities 1979,University of Gothenburg,2013-12-17T19:27:27Z,2025-09-22T10:35:04Z,1,,1,1,0,1,0,0,0,0,0,0,0,0,1,1,,,snd.snd,Swedish National Data Service,0,0,0,0,RESTRICTED,,,,,,,4,,repository
10.5878/000007,1982,Dataset,Swedish election study 1964,University of Gothenburg,2013-12-17T19:27:28Z,2025-09-22T10:35:20Z,1,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,snd.snd,Swedish National Data Service,0,0,0,0,RESTRICTED,,,,,,,4,,repository
10.5878/000008,1982,Dataset,Swedish election study 1976,University of Gothenburg,2013-12-17T19:27:29Z,2025-09-22T10:33:11Z,1,,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,snd.snd,Swedish National Data Service,0,0,0,0,,,,,,,,4,,repository
10.5878/000010,1984,Dataset,Swedish election study 1956,University of Gothenburg,2013-12-17T19:27:31Z,2025-09-22T10:33:14Z,1,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,snd.snd,Swedish National Data Service,0,0,0,0,RESTRICTED,,,,,,,4,,repository
10.5878/000011,1982,Dataset,Survey of periodicals 1976,University of Gothenburg,2013-12-17T19:27:32Z,2025-09-22T10:34:38Z,1,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,snd.snd,Swedish National Data Service,0,0,0,0,RESTRICTED,,,,,,,4,,repository
10.5878/000019,2013,Dataset,Democratization of public transportation since 1820,University of Gothenburg,2013-12-17T19:27:40Z,2025-09-22T10:34:42Z,1,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,snd.snd,Swedish National Data Service,0,0,0,0,RESTRICTED,,,,,,,6,,repository
10.5878/000021,1982,Dataset,Swedish election study 1968,University of Gothenburg,2013-12-17T19:27:42Z,2025-09-22T10:35:22Z,1,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,snd.snd,Swedish National Data Service,0,0,0,0,RESTRICTED,,,,,,,4,,repository
10.5878/000022,1982,Dataset,Swedish election study 1973,University of Gothenburg,2013-12-17T19:27:43Z,2025-09-22T10:35:11Z,1,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,snd.snd,Swedish National Data Service,0,0,0,0,RESTRICTED,,,,,,,4,,repository
10.5878/000023,1984,Dataset,"Work, unions and co-determination 1979",University of Gothenburg,2013-12-17T19:27:43Z,2025-09-22T09:59:07Z,1,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,snd.snd,Swedish National Data Service,0,0,0,0,RESTRICTED,,,,,,,5,,repository
10.5878/000026,1983,Dataset,Swedish election study 1970,University of Gothenburg,2013-12-17T19:27:46Z,2025-09-22T10:35:18Z,1,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,snd.snd,Swedish National Data Service,0,0,0,0,RESTRICTED,,,,,,,4,,repository
10.5878/000030,1982,Dataset,The voters and nuclear power 1976,University of Gothenburg,2013-12-17T19:27:50Z,2025-09-22T10:35:16Z,1,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,snd.snd,Swedish National Data Service,0,0,0,0,RESTRICTED,,,,,,,6,,repository
