doi,publicationYear,resourceType,title,publisher,createdAt,updatedAt,isPublisher,isFunder,haveCreatorAffiliation,haveContributorAffiliation,isLatestVersion,isConceptDoi,matchPublisherRor,matchCreatorAffiliationRor,matchContributorAffiliationRor,matchFunderRor,matchPublisherName,matchCreatorName,matchContributorName,matchFunderName,inDataCite,inOpenAire,inOpenAlex,inCrossRef,dataCiteResourceType,dataCiteClientId,dataCiteClientName,dataCiteCitationCount,dataCiteReferenceCount,dataCiteViewCount,dataCiteDownloadCount,openAireResourceType,openAireBestAccessRight,openAireIndicatorsUsageCountsDownloads,openAireIndicatorsUsageCountsViews,openAireId,openAlexResourceType,openAlexId,openAlexCitedByCount,openAlexReferencedWorksCount,titleWordCount,referencedByDoi,dataCiteClientType
10.5061/dryad.zgmsbcc6t,2020,Dataset,Data from: Estimating density from presence/absence data in clustered populations,Dryad,2020-01-06T15:38:16Z,2026-01-27T20:52:39Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,Dataset,dryad.dryad,DRYAD,1,0,168,21,,OPEN,0,2,,,,,,10,,repository
10.6084/m9.figshare.11574492,2020,JournalArticle,Additional file 1 of Evaluation of the Teaching Recovery Techniques community-based intervention for unaccompanied refugee youth experiencing post-traumatic stress symptoms (Swedish UnaccomPanied yOuth Refugee Trial; SUPpORT): study protocol for a randomised controlled trial,figshare,2020-01-11T05:09:39Z,2026-03-10T15:37:47Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,0,0,0,,,,,,,,,,33,"[""10.1186/s13063-019-3814-5""]",repository
10.6084/m9.figshare.12285566,2020,JournalArticle,Additional file 1 of Barriers to managing and delivery of care to war-injured survivors or patients with non-communicable disease: a qualitative study of Palestinian patients’ and policy-makers’ perspectives,figshare,2020-05-12T03:49:17Z,2026-03-09T21:01:52Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,21,0,0,,,,,,,,,,28,"[""10.1186/s12913-020-05302-6""]",repository
10.6084/m9.figshare.12285566.v1,2020,JournalArticle,Additional file 1 of Barriers to managing and delivery of care to war-injured survivors or patients with non-communicable disease: a qualitative study of Palestinian patients’ and policy-makers’ perspectives,figshare,2020-05-12T03:49:17Z,2026-03-09T21:01:52Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,21,0,0,,,,,,,,,,28,"[""10.1186/s12913-020-05302-6""]",repository
10.6084/m9.figshare.12299855,2020,JournalArticle,Additional file 1 of Probiotics use for antibiotic-associated diarrhea: a pragmatic participatory evaluation in nursing homes,figshare,2020-05-14T03:50:08Z,2026-03-09T20:42:21Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,3,0,0,,,,,,,,,,16,"[""10.1186/s12876-020-01297-w""]",repository
10.6084/m9.figshare.12299855.v1,2020,JournalArticle,Additional file 1 of Probiotics use for antibiotic-associated diarrhea: a pragmatic participatory evaluation in nursing homes,figshare,2020-05-14T03:50:09Z,2026-03-09T20:42:22Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,3,0,0,,,,,,,,,,16,"[""10.1186/s12876-020-01297-w""]",repository
10.4232/1.13511,2020,Dataset,European Values Study 2017: Integrated Dataset (EVS 2017),GESIS Data Archive,2020-05-27T05:25:35Z,2025-12-02T11:14:51Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,1,,,Dataset,gesis.gesis,GESIS Data Catalogue,14,0,0,0,,,,,,,,,,8,,repository
10.13140/rg.2.2.14340.96649,2020,Text,Resilient mottagande av flyktingar -ett europeiskt perspektiv,Mid Sweden University,2020-06-24T09:55:49Z,2025-10-17T21:25:52Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,rg.rg,ResearchGate,0,0,0,0,,,,,,,,,,7,,repository
10.6084/m9.figshare.11574492.v2,2020,JournalArticle,Additional file 1 of Evaluation of the Teaching Recovery Techniques community-based intervention for unaccompanied refugee youth experiencing post-traumatic stress symptoms (Swedish UnaccomPanied yOuth Refugee Trial; SUPpORT): study protocol for a randomised controlled trial,figshare,2020-08-27T12:18:26Z,2026-03-10T15:37:51Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,0,0,0,,,,,,,,,,33,"[""10.1186/s13063-019-3814-5""]",repository
10.6084/m9.figshare.12872396,2020,JournalArticle,Additional file of Evaluation of the Teaching Recovery Techniques community-based intervention for unaccompanied refugee youth experiencing post-traumatic stress symptoms (Swedish UnaccomPanied yOuth Refugee Trial; SUPpORT): study protocol for a randomised controlled trial,figshare,2020-08-27T12:18:26Z,2026-03-09T10:35:24Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,0,0,0,,,,,,,,,,32,"[""10.1186/s13063-019-3814-5""]",repository
10.6084/m9.figshare.12872396.v1,2020,JournalArticle,Additional file of Evaluation of the Teaching Recovery Techniques community-based intervention for unaccompanied refugee youth experiencing post-traumatic stress symptoms (Swedish UnaccomPanied yOuth Refugee Trial; SUPpORT): study protocol for a randomised controlled trial,figshare,2020-08-27T12:18:26Z,2026-03-09T10:35:25Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,0,0,0,,,,,,,,,,32,"[""10.1186/s13063-019-3814-5""]",repository
10.4232/1.13560,2020,Dataset,European Values Study 2017: Integrated Dataset (EVS 2017),GESIS Data Archive,2020-10-20T07:39:32Z,2025-12-02T11:16:02Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,1,,,Dataset,gesis.gesis,GESIS Data Catalogue,37,0,0,0,,,,,,,,,,8,,repository
10.4232/1.13091,2020,Dataset,European Values Study 2017: Integrated Dataset (EVS 2017) - Sensitive Data,GESIS Data Archive,2020-10-20T07:39:55Z,2025-12-02T11:16:11Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,1,,,Dataset,gesis.gesis,GESIS Data Catalogue,1,0,0,0,,,,,,,,,,11,,repository
10.6084/m9.figshare.c.5198923,2020,Collection,Standardized multimodal intervention for stress-induced exhaustion disorder: an open trial in a clinical setting,figshare,2020-11-06T04:29:18Z,2024-05-14T06:46:06Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,Collection,figshare.ars,figshare Academic Research System,0,0,0,0,,OPEN,,,,,,,,14,,repository
10.6084/m9.figshare.c.5198923.v1,2020,Collection,Standardized multimodal intervention for stress-induced exhaustion disorder: an open trial in a clinical setting,figshare,2020-11-06T04:29:20Z,2024-05-13T14:19:24Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,Collection,figshare.ars,figshare Academic Research System,0,0,0,0,,OPEN,,,,,,,,14,,repository
10.6084/m9.figshare.13199269.v1,2020,JournalArticle,Additional file 1 of Standardized multimodal intervention for stress-induced exhaustion disorder: an open trial in a clinical setting,figshare,2020-11-06T04:32:38Z,2026-03-08T10:52:05Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,5,0,0,,,,,,,,,,18,"[""10.1186/s12888-020-02907-3""]",repository
10.6084/m9.figshare.13199272,2020,JournalArticle,Additional file 2 of Standardized multimodal intervention for stress-induced exhaustion disorder: an open trial in a clinical setting,figshare,2020-11-06T04:32:39Z,2026-03-08T10:52:01Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,5,0,0,,,,,,,,,,18,"[""10.1186/s12888-020-02907-3""]",repository
10.6084/m9.figshare.13199275,2020,JournalArticle,Additional file 3 of Standardized multimodal intervention for stress-induced exhaustion disorder: an open trial in a clinical setting,figshare,2020-11-06T04:32:41Z,2026-03-08T10:51:57Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,5,0,0,,,,,,,,,,18,"[""10.1186/s12888-020-02907-3""]",repository
10.6084/m9.figshare.13199275.v1,2020,JournalArticle,Additional file 3 of Standardized multimodal intervention for stress-induced exhaustion disorder: an open trial in a clinical setting,figshare,2020-11-06T04:32:42Z,2026-03-08T10:51:58Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,5,0,0,,,,,,,,,,18,"[""10.1186/s12888-020-02907-3""]",repository
10.6084/m9.figshare.13199269,2020,JournalArticle,Additional file 1 of Standardized multimodal intervention for stress-induced exhaustion disorder: an open trial in a clinical setting,figshare,2020-11-06T04:32:44Z,2026-03-08T10:52:04Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,5,0,0,,,,,,,,,,18,"[""10.1186/s12888-020-02907-3""]",repository
10.6084/m9.figshare.13199272.v1,2020,JournalArticle,Additional file 2 of Standardized multimodal intervention for stress-induced exhaustion disorder: an open trial in a clinical setting,figshare,2020-11-06T04:32:48Z,2026-03-08T10:52:02Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,5,0,0,,,,,,,,,,18,"[""10.1186/s12888-020-02907-3""]",repository
10.14281/18241.2,2020,Dataset,Joint EVS/WVS 2017-2021 Dataset (Joint EVS/WVS),World Values Survey Association,2020-11-11T09:25:28Z,2024-06-24T22:31:34Z,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,,Dataset,gesis.wvsa,WVSA - World Values Survey Association,2,2,0,0,,,,,,,,,,6,,repository
10.4232/1.13095,2020,Dataset,Joint EVS/WVS 2017-2021 Dataset (Joint EVS/WVS),GESIS Data Archive,2020-11-13T07:01:49Z,2025-12-02T11:16:19Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,Dataset,gesis.gesis,GESIS Data Catalogue,3,0,0,0,,,,,,,,,,6,,repository
10.6084/m9.figshare.13514536,2021,JournalArticle,Additional file 1 of Design and validation of brucellosis prevention questionnaire focused on animal vaccination,figshare,2021-01-03T04:17:00Z,2026-03-08T00:38:49Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,23,0,0,,,,,,,,,,15,"[""10.1186/s12889-020-10014-x""]",repository
10.6084/m9.figshare.13514536.v1,2021,JournalArticle,Additional file 1 of Design and validation of brucellosis prevention questionnaire focused on animal vaccination,figshare,2021-01-03T04:17:09Z,2026-03-08T00:38:50Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,23,0,0,,,,,,,,,,15,"[""10.1186/s12889-020-10014-x""]",repository
10.48335/9789188855299,2021,Text,"Power, Communication, and Politics in the Nordic Countries",Nordicom,2021-01-14T14:18:37Z,2021-01-17T19:39:20Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,snd.nordicom,NORDICOM books,1,0,0,0,,,,,,,,,,8,,periodical
10.48335/9789188855299-1,2021,Text,Introduction: A Nordic model for political communication?,Nordicom,2021-01-17T19:47:58Z,2021-01-17T22:17:39Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,snd.nordicom,NORDICOM books,0,0,0,0,,,,,,,,,,7,,periodical
10.48335/9789188855299-6,2021,Text,Media and politics in Sweden,Nordicom,2021-01-17T20:25:25Z,2021-01-17T20:26:15Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,snd.nordicom,NORDICOM books,0,0,0,0,,,,,,,,,,5,,periodical
10.48335/9789188855299-14,2021,Text,Scandinavian political journalism in a time of fake news and disinformation,Nordicom,2021-01-17T21:17:43Z,2021-01-17T21:18:58Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,snd.nordicom,NORDICOM books,0,0,0,0,,,,,,,,,,11,,periodical
10.48335/9789188855299-19,2021,Text,Conclusion: Nordic political communication between change and continuity,Nordicom,2021-01-17T22:02:58Z,2021-01-17T22:04:13Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,snd.nordicom,NORDICOM books,0,0,0,0,,,,,,,,,,8,,periodical
10.48335/9789188855299-p,2021,Text,Preface,Nordicom,2021-01-17T22:24:14Z,2021-01-17T22:31:16Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,snd.nordicom,NORDICOM books,0,0,0,0,,,,,,,,,,1,,periodical
10.14281/18241.11,2021,Dataset,Joint EVS/WVS 2017-2021 Dataset (Joint EVS/WVS),World Values Survey Association,2021-01-26T09:12:03Z,2025-04-13T08:55:08Z,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,,Dataset,gesis.wvsa,WVSA - World Values Survey Association,4,2,0,0,,,,,,,,,,6,,repository
10.4232/1.13670,2021,Dataset,Joint EVS/WVS 2017-2021 Dataset (Joint EVS/WVS),GESIS Data Archive,2021-01-27T13:51:40Z,2025-12-02T11:16:12Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,Dataset,gesis.gesis,GESIS Data Catalogue,3,0,0,0,,,,,,,,,,6,,repository
10.5061/dryad.5mkkwh752,2021,Dataset,The female pheromone (Z)-4-undecenal mediates flight attraction and courtship in Drosophila melanogaster,Dryad,2021-02-19T22:56:11Z,2026-01-28T03:23:29Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,Dataset,dryad.dryad,DRYAD,1,0,170,11,,OPEN,2,4,,,,,,12,,repository
10.5061/dryad.f7m0cfxtt,2021,Dataset,"The prevalence, severity and chronicity of abuse towards older men: insights from a multinational European survey",Dryad,2021-04-08T17:03:23Z,2026-01-28T02:04:58Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,Dataset,dryad.dryad,DRYAD,1,0,226,18,,OPEN,1,7,,,,,,16,,repository
10.6084/m9.figshare.14396580,2021,JournalArticle,Additional file 1 of Perceptions and practices on newborn care and managing complications at rural communities in Bangladesh: a qualitative study,figshare,2021-04-10T03:30:41Z,2026-03-07T00:43:18Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,22,0,0,,,,,,,,,,21,"[""10.1186/s12887-021-02633-z""]",repository
10.6084/m9.figshare.14396580.v1,2021,JournalArticle,Additional file 1 of Perceptions and practices on newborn care and managing complications at rural communities in Bangladesh: a qualitative study,figshare,2021-04-10T03:30:42Z,2026-03-07T00:43:19Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,22,0,0,,,,,,,,,,21,"[""10.1186/s12887-021-02633-z""]",repository
10.4232/1.13093,2021,Dataset,EVS Trend File 1981-2017,GESIS Data Archive,2021-05-03T13:31:49Z,2025-12-02T11:15:04Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,1,,,Dataset,gesis.gesis,GESIS Data Catalogue,1,0,0,0,,,,,,,,,,4,,repository
10.48335/9789188855404-8,2021,BookChapter,Sweden,"Nordicom, University of Gothenburg",2021-05-27T14:22:43Z,2021-06-02T12:24:32Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,BookChapter,snd.nordicom,NORDICOM books,0,0,0,0,,,,,,,,,,1,,periodical
10.6084/m9.figshare.14775679.v1,2021,JournalArticle,"Additional file 7 of Medicine storage, wastage, and associated determinants among urban households: a systematic review and meta-analysis of household surveys",figshare,2021-06-13T04:38:29Z,2026-03-06T14:45:23Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,76,0,0,,,,,,,,,,21,"[""10.1186/s12889-021-11100-4""]",repository
10.6084/m9.figshare.14775676.v1,2021,JournalArticle,"Additional file 6 of Medicine storage, wastage, and associated determinants among urban households: a systematic review and meta-analysis of household surveys",figshare,2021-06-13T04:39:19Z,2026-03-06T14:45:26Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,76,0,0,,,,,,,,,,21,"[""10.1186/s12889-021-11100-4""]",repository
10.6084/m9.figshare.14775673.v1,2021,JournalArticle,"Additional file 5 of Medicine storage, wastage, and associated determinants among urban households: a systematic review and meta-analysis of household surveys",figshare,2021-06-13T04:40:00Z,2026-03-06T14:45:29Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,76,0,0,,,,,,,,,,21,"[""10.1186/s12889-021-11100-4""]",repository
10.6084/m9.figshare.14775670.v1,2021,JournalArticle,"Additional file 4 of Medicine storage, wastage, and associated determinants among urban households: a systematic review and meta-analysis of household surveys",figshare,2021-06-13T04:40:22Z,2026-03-06T14:45:32Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,76,0,0,,,,,,,,,,21,"[""10.1186/s12889-021-11100-4""]",repository
10.6084/m9.figshare.14775667.v1,2021,JournalArticle,"Additional file 3 of Medicine storage, wastage, and associated determinants among urban households: a systematic review and meta-analysis of household surveys",figshare,2021-06-13T04:40:44Z,2026-03-06T14:45:34Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,76,0,0,,,,,,,,,,21,"[""10.1186/s12889-021-11100-4""]",repository
10.6084/m9.figshare.14775664.v1,2021,JournalArticle,"Additional file 2 of Medicine storage, wastage, and associated determinants among urban households: a systematic review and meta-analysis of household surveys",figshare,2021-06-13T04:41:27Z,2026-03-06T14:45:36Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,76,0,0,,,,,,,,,,21,"[""10.1186/s12889-021-11100-4""]",repository
10.6084/m9.figshare.14775661.v1,2021,JournalArticle,"Additional file 1 of Medicine storage, wastage, and associated determinants among urban households: a systematic review and meta-analysis of household surveys",figshare,2021-06-13T04:42:05Z,2026-03-06T14:45:41Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,76,0,0,,,,,,,,,,21,"[""10.1186/s12889-021-11100-4""]",repository
10.6084/m9.figshare.14775679,2021,JournalArticle,"Additional file 7 of Medicine storage, wastage, and associated determinants among urban households: a systematic review and meta-analysis of household surveys",figshare,2021-06-13T06:03:45Z,2026-03-06T14:45:22Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,76,0,0,,,,,,,,,,21,"[""10.1186/s12889-021-11100-4""]",repository
10.6084/m9.figshare.14775676,2021,JournalArticle,"Additional file 6 of Medicine storage, wastage, and associated determinants among urban households: a systematic review and meta-analysis of household surveys",figshare,2021-06-13T06:04:41Z,2026-03-06T14:45:24Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,76,0,0,,,,,,,,,,21,"[""10.1186/s12889-021-11100-4""]",repository
10.6084/m9.figshare.14775673,2021,JournalArticle,"Additional file 5 of Medicine storage, wastage, and associated determinants among urban households: a systematic review and meta-analysis of household surveys",figshare,2021-06-13T06:05:33Z,2026-03-06T14:45:28Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,76,0,0,,,,,,,,,,21,"[""10.1186/s12889-021-11100-4""]",repository
10.6084/m9.figshare.14775670,2021,JournalArticle,"Additional file 4 of Medicine storage, wastage, and associated determinants among urban households: a systematic review and meta-analysis of household surveys",figshare,2021-06-13T06:05:55Z,2026-03-06T14:45:31Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,76,0,0,,,,,,,,,,21,"[""10.1186/s12889-021-11100-4""]",repository
10.6084/m9.figshare.14775667,2021,JournalArticle,"Additional file 3 of Medicine storage, wastage, and associated determinants among urban households: a systematic review and meta-analysis of household surveys",figshare,2021-06-13T06:06:18Z,2026-03-06T14:45:33Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,76,0,0,,,,,,,,,,21,"[""10.1186/s12889-021-11100-4""]",repository
10.6084/m9.figshare.14775664,2021,JournalArticle,"Additional file 2 of Medicine storage, wastage, and associated determinants among urban households: a systematic review and meta-analysis of household surveys",figshare,2021-06-13T06:07:09Z,2026-03-06T14:45:35Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,76,0,0,,,,,,,,,,21,"[""10.1186/s12889-021-11100-4""]",repository
10.6084/m9.figshare.14775661,2021,JournalArticle,"Additional file 1 of Medicine storage, wastage, and associated determinants among urban households: a systematic review and meta-analysis of household surveys",figshare,2021-06-13T06:07:55Z,2026-03-06T14:45:40Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,76,0,0,,,,,,,,,,21,"[""10.1186/s12889-021-11100-4""]",repository
10.6084/m9.figshare.14850640.v1,2021,JournalArticle,Additional file 1 of Lifestyle changes during the first wave of the COVID-19 pandemic: a cross-sectional survey in the Netherlands,figshare,2021-06-26T04:23:11Z,2026-03-06T13:30:27Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,23,0,0,,,,,,,,,,20,"[""10.1186/s12889-021-11264-z""]",repository
10.6084/m9.figshare.14850640,2021,JournalArticle,Additional file 1 of Lifestyle changes during the first wave of the COVID-19 pandemic: a cross-sectional survey in the Netherlands,figshare,2021-06-26T04:35:38Z,2026-03-06T13:30:26Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,23,0,0,,,,,,,,,,20,"[""10.1186/s12889-021-11264-z""]",repository
10.4232/1.13736,2021,Dataset,EVS Trend File 1981-2017,GESIS Data Archive,2021-07-07T01:20:26Z,2025-12-02T11:16:23Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,1,,,Dataset,gesis.gesis,GESIS Data Catalogue,17,0,0,0,,,,,,,,,,4,,repository
10.4232/1.13094,2021,Dataset,EVS Trend File 1981-2017 – Sensitive Dataset,GESIS Data Archive,2021-07-07T01:20:46Z,2025-12-02T11:13:56Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,1,,,Dataset,gesis.gesis,GESIS Data Catalogue,1,0,0,0,,,,,,,,,,7,,repository
10.4232/1.13737,2021,Dataset,Joint EVS/WVS 2017-2021 Dataset (Joint EVS/WVS),GESIS Data Archive,2021-07-07T01:21:04Z,2025-12-02T11:14:10Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,Dataset,gesis.gesis,GESIS Data Catalogue,5,0,0,0,,,,,,,,,,6,,repository
10.14281/18241.14,2021,Dataset,Joint EVS/WVS 2017-2021 Dataset (Joint EVS/WVS),World Values Survey Association,2021-07-07T17:31:33Z,2024-06-24T23:07:06Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,Dataset,gesis.wvsa,WVSA - World Values Survey Association,1,0,0,0,,,,,,,,,,6,,repository
