doi,publicationYear,resourceType,title,publisher,createdAt,updatedAt,isPublisher,isFunder,haveCreatorAffiliation,haveContributorAffiliation,isLatestVersion,isConceptDoi,matchPublisherRor,matchCreatorAffiliationRor,matchContributorAffiliationRor,matchFunderRor,matchPublisherName,matchCreatorName,matchContributorName,matchFunderName,inDataCite,inOpenAire,inOpenAlex,inCrossRef,dataCiteResourceType,dataCiteClientId,dataCiteClientName,dataCiteCitationCount,dataCiteReferenceCount,dataCiteViewCount,dataCiteDownloadCount,openAireResourceType,openAireBestAccessRight,openAireIndicatorsUsageCountsDownloads,openAireIndicatorsUsageCountsViews,openAireId,openAlexResourceType,openAlexId,openAlexCitedByCount,openAlexReferencedWorksCount,titleWordCount,referencedByDoi,dataCiteClientType
10.5281/zenodo.3674120,2020,Text,The Siljan School : a Swedish example of reform pedagogy with a focus on arts and the history of women,Zenodo,2020-02-18T22:52:00Z,2020-07-31T12:55:57Z,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,20,,repository
10.5281/zenodo.3757731,2020,Text,"A coordinated control to improve performance for a building cluster with energy storage, electric vehicles, and energy sharing considered",Zenodo,2020-04-20T08:37:39Z,2020-08-01T17:59:46Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,19,,repository
10.5281/zenodo.3757730,2020,Text,"A coordinated control to improve performance for a building cluster with energy storage, electric vehicles, and energy sharing considered",Zenodo,2020-04-20T08:37:40Z,2020-08-01T17:59:46Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,19,,repository
10.6084/m9.figshare.12375602,2020,JournalArticle,Additional file 1 of Elderly women’s experiences of self-sampling for HPV testing,figshare,2020-05-27T03:39:20Z,2026-03-09T19:40:16Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,24,0,0,,,,,,,,,,12,"[""10.1186/s12885-020-06977-0""]",repository
10.6084/m9.figshare.12375602.v1,2020,JournalArticle,Additional file 1 of Elderly women’s experiences of self-sampling for HPV testing,figshare,2020-05-27T03:39:23Z,2026-03-09T19:40:17Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,24,0,0,,,,,,,,,,12,"[""10.1186/s12885-020-06977-0""]",repository
10.6084/m9.figshare.c.5065743,2020,Collection,A cross-omics integrative study of metabolic signatures of chronic obstructive pulmonary disease,figshare,2020-07-17T13:02:10Z,2024-03-22T10:33:18Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,Collection,figshare.ars,figshare Academic Research System,0,0,0,0,,OPEN,,,,,,,,12,,repository
10.6084/m9.figshare.c.5065743.v1,2020,Collection,A cross-omics integrative study of metabolic signatures of chronic obstructive pulmonary disease,figshare,2020-07-17T13:02:14Z,2024-03-22T10:33:19Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,Collection,figshare.ars,figshare Academic Research System,0,0,0,0,,OPEN,,,,,,,,12,,repository
10.6084/m9.figshare.12667566,2020,Dataset,Additional file 1 of A cross-omics integrative study of metabolic signatures of chronic obstructive pulmonary disease,figshare,2020-07-17T13:03:48Z,2024-02-08T16:32:08Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,figshare.ars,figshare Academic Research System,1,40,0,0,,OPEN,,,,,https://openalex.org/W4394467472,0,40,16,"[""10.1186/s12890-020-01222-7""]",repository
10.6084/m9.figshare.12667566.v1,2020,Dataset,Additional file 1 of A cross-omics integrative study of metabolic signatures of chronic obstructive pulmonary disease,figshare,2020-07-17T13:03:48Z,2024-02-08T16:32:12Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,Dataset,figshare.ars,figshare Academic Research System,1,40,0,0,,OPEN,,,,,,,,16,"[""10.1186/s12890-020-01222-7""]",repository
10.6084/m9.figshare.12737415.v1,2020,JournalArticle,"Additional file 1 of Dual-task tests discriminate between dementia, mild cognitive impairment, subjective cognitive impairment, and healthy controls – a cross-sectional cohort study",figshare,2020-07-30T06:58:50Z,2026-03-09T13:06:45Z,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,0,0,0,,,,,,,,,,23,"[""10.1186/s12877-020-01645-1""]",repository
10.6084/m9.figshare.c.5077416.v1,2020,Collection,"Dual-task tests discriminate between dementia, mild cognitive impairment, subjective cognitive impairment, and healthy controls – a cross-sectional cohort study",figshare,2020-07-30T07:35:22Z,2024-05-13T14:43:44Z,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,,Collection,figshare.ars,figshare Academic Research System,0,0,0,0,,OPEN,,,,,,,,19,,repository
10.6084/m9.figshare.12737415,2020,JournalArticle,"Additional file 1 of Dual-task tests discriminate between dementia, mild cognitive impairment, subjective cognitive impairment, and healthy controls – a cross-sectional cohort study",figshare,2020-07-30T07:46:51Z,2026-03-09T13:06:42Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,0,0,0,,,,,,,,,,23,"[""10.1186/s12877-020-01645-1""]",repository
10.6084/m9.figshare.12737418.v1,2020,JournalArticle,"Additional file 2 of Dual-task tests discriminate between dementia, mild cognitive impairment, subjective cognitive impairment, and healthy controls – a cross-sectional cohort study",figshare,2020-07-30T07:59:35Z,2026-03-09T13:06:40Z,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,0,0,0,,,,,,,,,,23,"[""10.1186/s12877-020-01645-1""]",repository
10.6084/m9.figshare.12737418,2020,JournalArticle,"Additional file 2 of Dual-task tests discriminate between dementia, mild cognitive impairment, subjective cognitive impairment, and healthy controls – a cross-sectional cohort study",figshare,2020-07-30T07:59:41Z,2026-03-09T13:06:37Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,0,0,0,,,,,,,,,,23,"[""10.1186/s12877-020-01645-1""]",repository
10.6084/m9.figshare.12756704.v1,2020,JournalArticle,Additional file 1 of Factors affecting adolescents’ participation in randomized controlled trials evaluating the effectiveness of healthcare interventions: the case of the STEPSTONES project,figshare,2020-08-04T04:28:28Z,2026-03-09T12:41:49Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,0,0,0,,,,,,,,,,24,"[""10.1186/s12874-020-01088-7""]",repository
10.6084/m9.figshare.12756707.v1,2020,JournalArticle,Additional file 2 of Factors affecting adolescents’ participation in randomized controlled trials evaluating the effectiveness of healthcare interventions: the case of the STEPSTONES project,figshare,2020-08-04T04:28:36Z,2026-03-09T12:41:45Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,0,0,0,,,,,,,,,,24,"[""10.1186/s12874-020-01088-7""]",repository
10.6084/m9.figshare.12756704,2020,JournalArticle,Additional file 1 of Factors affecting adolescents’ participation in randomized controlled trials evaluating the effectiveness of healthcare interventions: the case of the STEPSTONES project,figshare,2020-08-04T04:41:06Z,2026-03-09T12:41:48Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,0,0,0,,,,,,,,,,24,"[""10.1186/s12874-020-01088-7""]",repository
10.6084/m9.figshare.12756707,2020,JournalArticle,Additional file 2 of Factors affecting adolescents’ participation in randomized controlled trials evaluating the effectiveness of healthcare interventions: the case of the STEPSTONES project,figshare,2020-08-04T04:41:17Z,2026-03-09T12:41:44Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,0,0,0,,,,,,,,,,24,"[""10.1186/s12874-020-01088-7""]",repository
10.6084/m9.figshare.12885746,2020,JournalArticle,Additional file 1 of The use of the PARIHS framework in implementation research and practice—a citation analysis of the literature,figshare,2020-08-28T03:57:38Z,2026-03-09T08:59:54Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,0,0,0,,,,,,,,,,20,"[""10.1186/s13012-020-01003-0""]",repository
10.6084/m9.figshare.12885746.v1,2020,JournalArticle,Additional file 1 of The use of the PARIHS framework in implementation research and practice—a citation analysis of the literature,figshare,2020-08-28T03:57:41Z,2026-03-09T08:59:54Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,0,0,0,,,,,,,,,,20,"[""10.1186/s13012-020-01003-0""]",repository
10.6084/m9.figshare.c.5077416.v2,2020,Collection,"Dual-task tests discriminate between dementia, mild cognitive impairment, subjective cognitive impairment, and healthy controls – a cross-sectional cohort study",figshare,2020-08-28T03:59:26Z,2024-05-13T14:43:43Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,Collection,figshare.ars,figshare Academic Research System,0,0,0,0,,OPEN,,,,,,,,19,,repository
10.6084/m9.figshare.12737415.v2,2020,JournalArticle,"Additional file 1 of Dual-task tests discriminate between dementia, mild cognitive impairment, subjective cognitive impairment, and healthy controls – a cross-sectional cohort study",figshare,2020-08-28T03:59:50Z,2026-03-09T13:06:44Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,0,0,0,,,,,,,,,,23,"[""10.1186/s12877-020-01645-1""]",repository
10.6084/m9.figshare.12737418.v2,2020,JournalArticle,"Additional file 2 of Dual-task tests discriminate between dementia, mild cognitive impairment, subjective cognitive impairment, and healthy controls – a cross-sectional cohort study",figshare,2020-08-28T03:59:55Z,2026-03-09T13:06:39Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,0,0,0,,,,,,,,,,23,"[""10.1186/s12877-020-01645-1""]",repository
10.6084/m9.figshare.12923291.v1,2020,JournalArticle,Additional file 1 of A virtual clinic for the management of diabetes-type 1: study protocol for a randomised wait-list controlled clinical trial,figshare,2020-09-06T04:19:02Z,2026-03-09T08:12:42Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,22,0,0,,,,,,,,,,22,"[""10.1186/s12902-020-00615-3""]",repository
10.6084/m9.figshare.12923291,2020,JournalArticle,Additional file 1 of A virtual clinic for the management of diabetes-type 1: study protocol for a randomised wait-list controlled clinical trial,figshare,2020-09-06T04:19:05Z,2026-03-09T08:12:41Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,22,0,0,,,,,,,,,,22,"[""10.1186/s12902-020-00615-3""]",repository
10.6084/m9.figshare.12923294.v1,2020,JournalArticle,Additional file 2 of A virtual clinic for the management of diabetes-type 1: study protocol for a randomised wait-list controlled clinical trial,figshare,2020-09-06T04:19:14Z,2026-03-09T08:12:40Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,22,0,0,,,,,,,,,,22,"[""10.1186/s12902-020-00615-3""]",repository
10.6084/m9.figshare.12923294,2020,JournalArticle,Additional file 2 of A virtual clinic for the management of diabetes-type 1: study protocol for a randomised wait-list controlled clinical trial,figshare,2020-09-06T04:19:17Z,2026-03-09T08:12:40Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,22,0,0,,,,,,,,,,22,"[""10.1186/s12902-020-00615-3""]",repository
10.5281/zenodo.3999415,2020,Text,Classification of Matilde Regions. Spatial Specificities and Third Country Nationals Distribution,Zenodo,2020-09-25T12:19:58Z,2021-07-19T08:10:17Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,11,,repository
10.5281/zenodo.3999414,2020,Text,Classification of Matilde Regions. Spatial Specificities and Third Country Nationals Distribution,Zenodo,2020-09-25T12:19:59Z,2021-07-19T08:10:19Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,11,,repository
10.6084/m9.figshare.13023338,2020,JournalArticle,Additional file 2 of Exploring the use and experience of an infant feeding genogram to facilitate an assets-based approach to support infant feeding,figshare,2020-09-30T03:56:34Z,2026-03-08T14:34:42Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,21,0,0,,,,,,,,,,23,"[""10.1186/s12884-020-03245-8""]",repository
10.6084/m9.figshare.13023338.v1,2020,JournalArticle,Additional file 2 of Exploring the use and experience of an infant feeding genogram to facilitate an assets-based approach to support infant feeding,figshare,2020-09-30T03:56:39Z,2026-03-08T14:34:43Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,21,0,0,,,,,,,,,,23,"[""10.1186/s12884-020-03245-8""]",repository
10.6084/m9.figshare.13023335.v1,2020,JournalArticle,Additional file 1 of Exploring the use and experience of an infant feeding genogram to facilitate an assets-based approach to support infant feeding,figshare,2020-09-30T03:56:40Z,2026-03-08T14:34:44Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,21,0,0,,,,,,,,,,23,"[""10.1186/s12884-020-03245-8""]",repository
10.6084/m9.figshare.13023335,2020,JournalArticle,Additional file 1 of Exploring the use and experience of an infant feeding genogram to facilitate an assets-based approach to support infant feeding,figshare,2020-09-30T03:56:45Z,2026-03-08T14:34:43Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,21,0,0,,,,,,,,,,23,"[""10.1186/s12884-020-03245-8""]",repository
10.6084/m9.figshare.13120843,2020,JournalArticle,Additional file 1 of Development and evaluation of the measurement properties of a generic questionnaire measuring patient perceptions of person-centred care,figshare,2020-10-21T03:38:42Z,2026-03-08T12:17:39Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,33,0,0,,,,,,,,,,21,"[""10.1186/s12913-020-05770-w""]",repository
10.6084/m9.figshare.13120846,2020,JournalArticle,Additional file 2 of Development and evaluation of the measurement properties of a generic questionnaire measuring patient perceptions of person-centred care,figshare,2020-10-21T03:38:49Z,2026-03-08T12:17:38Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,33,0,0,,,,,,,,,,21,"[""10.1186/s12913-020-05770-w""]",repository
10.6084/m9.figshare.13120843.v1,2020,JournalArticle,Additional file 1 of Development and evaluation of the measurement properties of a generic questionnaire measuring patient perceptions of person-centred care,figshare,2020-10-21T03:38:50Z,2026-03-08T12:17:40Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,33,0,0,,,,,,,,,,21,"[""10.1186/s12913-020-05770-w""]",repository
10.6084/m9.figshare.13120846.v1,2020,JournalArticle,Additional file 2 of Development and evaluation of the measurement properties of a generic questionnaire measuring patient perceptions of person-centred care,figshare,2020-10-21T03:38:50Z,2026-03-08T12:17:38Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,33,0,0,,,,,,,,,,21,"[""10.1186/s12913-020-05770-w""]",repository
10.6084/m9.figshare.13120849.v1,2020,JournalArticle,Additional file 3 of Development and evaluation of the measurement properties of a generic questionnaire measuring patient perceptions of person-centred care,figshare,2020-10-21T03:38:50Z,2026-03-08T12:17:37Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,33,0,0,,,,,,,,,,21,"[""10.1186/s12913-020-05770-w""]",repository
10.6084/m9.figshare.13120852.v1,2020,JournalArticle,Additional file 4 of Development and evaluation of the measurement properties of a generic questionnaire measuring patient perceptions of person-centred care,figshare,2020-10-21T03:38:50Z,2026-03-08T12:17:35Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,33,0,0,,,,,,,,,,21,"[""10.1186/s12913-020-05770-w""]",repository
10.6084/m9.figshare.13120852,2020,JournalArticle,Additional file 4 of Development and evaluation of the measurement properties of a generic questionnaire measuring patient perceptions of person-centred care,figshare,2020-10-21T03:38:51Z,2026-03-08T12:17:34Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,33,0,0,,,,,,,,,,21,"[""10.1186/s12913-020-05770-w""]",repository
10.6084/m9.figshare.13120855.v1,2020,JournalArticle,Additional file 5 of Development and evaluation of the measurement properties of a generic questionnaire measuring patient perceptions of person-centred care,figshare,2020-10-21T03:38:51Z,2026-03-08T12:17:31Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,33,0,0,,,,,,,,,,21,"[""10.1186/s12913-020-05770-w""]",repository
10.6084/m9.figshare.13120849,2020,JournalArticle,Additional file 3 of Development and evaluation of the measurement properties of a generic questionnaire measuring patient perceptions of person-centred care,figshare,2020-10-21T03:38:55Z,2026-03-08T12:17:36Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,33,0,0,,,,,,,,,,21,"[""10.1186/s12913-020-05770-w""]",repository
10.6084/m9.figshare.13120855,2020,JournalArticle,Additional file 5 of Development and evaluation of the measurement properties of a generic questionnaire measuring patient perceptions of person-centred care,figshare,2020-10-21T03:38:55Z,2026-03-08T12:17:31Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,33,0,0,,,,,,,,,,21,"[""10.1186/s12913-020-05770-w""]",repository
10.6084/m9.figshare.13120858,2020,JournalArticle,Additional file 6 of Development and evaluation of the measurement properties of a generic questionnaire measuring patient perceptions of person-centred care,figshare,2020-10-21T03:38:58Z,2026-03-08T12:17:27Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,33,0,0,,,,,,,,,,21,"[""10.1186/s12913-020-05770-w""]",repository
10.6084/m9.figshare.13120858.v1,2020,JournalArticle,Additional file 6 of Development and evaluation of the measurement properties of a generic questionnaire measuring patient perceptions of person-centred care,figshare,2020-10-21T03:38:58Z,2026-03-08T12:17:28Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,33,0,0,,,,,,,,,,21,"[""10.1186/s12913-020-05770-w""]",repository
10.6084/m9.figshare.13279718,2020,JournalArticle,Additional file 1 of Women’s experiences of living with increased inter-recti distance after childbirth: an interview study,figshare,2020-11-24T05:14:44Z,2026-03-08T09:06:38Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,26,0,0,,,,,,,,,,17,"[""10.1186/s12905-020-01123-1""]",repository
10.6084/m9.figshare.13279718.v1,2020,JournalArticle,Additional file 1 of Women’s experiences of living with increased inter-recti distance after childbirth: an interview study,figshare,2020-11-24T05:14:49Z,2026-03-08T09:06:39Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,26,0,0,,,,,,,,,,17,"[""10.1186/s12905-020-01123-1""]",repository
10.6084/m9.figshare.13572136,2021,JournalArticle,"Additional file 1 of A qualitative study on health care providers’ experiences of providing comprehensive abortion care in Cox’s Bazar, Bangladesh",figshare,2021-01-14T04:45:43Z,2026-03-07T22:29:22Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,16,0,0,,,,,,,,,,21,"[""10.1186/s13031-021-00338-9""]",repository
10.6084/m9.figshare.13572136.v1,2021,JournalArticle,"Additional file 1 of A qualitative study on health care providers’ experiences of providing comprehensive abortion care in Cox’s Bazar, Bangladesh",figshare,2021-01-14T04:45:45Z,2026-03-07T22:29:23Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,16,0,0,,,,,,,,,,21,"[""10.1186/s13031-021-00338-9""]",repository
10.6084/m9.figshare.13572139,2021,JournalArticle,"Additional file 2 of A qualitative study on health care providers’ experiences of providing comprehensive abortion care in Cox’s Bazar, Bangladesh",figshare,2021-01-14T04:45:46Z,2026-03-07T22:29:20Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,16,0,0,,,,,,,,,,21,"[""10.1186/s13031-021-00338-9""]",repository
10.6084/m9.figshare.13572139.v1,2021,JournalArticle,"Additional file 2 of A qualitative study on health care providers’ experiences of providing comprehensive abortion care in Cox’s Bazar, Bangladesh",figshare,2021-01-14T04:45:47Z,2026-03-07T22:29:21Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,16,0,0,,,,,,,,,,21,"[""10.1186/s13031-021-00338-9""]",repository
10.6084/m9.figshare.13572142,2021,JournalArticle,"Additional file 3 of A qualitative study on health care providers’ experiences of providing comprehensive abortion care in Cox’s Bazar, Bangladesh",figshare,2021-01-14T04:45:49Z,2026-03-07T22:29:19Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,16,0,0,,,,,,,,,,21,"[""10.1186/s13031-021-00338-9""]",repository
10.6084/m9.figshare.13572142.v1,2021,JournalArticle,"Additional file 3 of A qualitative study on health care providers’ experiences of providing comprehensive abortion care in Cox’s Bazar, Bangladesh",figshare,2021-01-14T04:45:52Z,2026-03-07T22:29:19Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,16,0,0,,,,,,,,,,21,"[""10.1186/s13031-021-00338-9""]",repository
10.6084/m9.figshare.13662672,2021,JournalArticle,Additional file 1 of Evaluation of a school-based intervention to promote mental health of refugee youth in Sweden (The RefugeesWellSchool Trial): study protocol for a cluster randomized controlled trial,figshare,2021-01-29T07:59:39Z,2026-03-07T21:10:18Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,64,0,0,,,,,,,,,,29,"[""10.1186/s13063-020-04995-8""]",repository
10.6084/m9.figshare.13662672.v1,2021,JournalArticle,Additional file 1 of Evaluation of a school-based intervention to promote mental health of refugee youth in Sweden (The RefugeesWellSchool Trial): study protocol for a cluster randomized controlled trial,figshare,2021-01-29T07:59:40Z,2026-03-07T21:10:19Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,64,0,0,,,,,,,,,,29,"[""10.1186/s13063-020-04995-8""]",repository
10.13140/rg.2.2.31325.54247,2021,Text,The emergence of Microdata Analysis and its intellectual history over the past two decades,Dalarna University,2021-02-01T19:44:22Z,2025-10-20T10:12:33Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,rg.rg,ResearchGate,0,0,0,0,,,,,,,,,,14,,repository
