doi,publicationYear,resourceType,title,publisher,createdAt,updatedAt,isPublisher,isFunder,haveCreatorAffiliation,haveContributorAffiliation,isLatestVersion,isConceptDoi,matchPublisherRor,matchCreatorAffiliationRor,matchContributorAffiliationRor,matchFunderRor,matchPublisherName,matchCreatorName,matchContributorName,matchFunderName,inDataCite,inOpenAire,inOpenAlex,inCrossRef,dataCiteResourceType,dataCiteClientId,dataCiteClientName,dataCiteCitationCount,dataCiteReferenceCount,dataCiteViewCount,dataCiteDownloadCount,openAireResourceType,openAireBestAccessRight,openAireIndicatorsUsageCountsDownloads,openAireIndicatorsUsageCountsViews,openAireId,openAlexResourceType,openAlexId,openAlexCitedByCount,openAlexReferencedWorksCount,titleWordCount,referencedByDoi,dataCiteClientType
10.5878/8rsx-5w70,2020,Dataset,How children and teachers spend their time in preschool: systematic child and teacher observations in 78 Swedish preschool units,Jönköping University,2020-04-10T01:30:38Z,2026-03-23T10:20:41Z,1,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,Dataset,snd.snd,Swedish National Data Service,1,0,0,0,,,,,,,,,,19,"[""10.1080/03004430.2020.1754209""]",repository
10.5281/zenodo.3765428,2020,Software,RealEstateCore/rec: V3.1.1 -- REST API,Zenodo,2020-04-24T18:17:53Z,2020-08-01T18:09:45Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Software,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,5,,repository
10.6084/m9.figshare.12277043,2020,JournalArticle,Additional file 1 of The nurse anesthetist perioperative dialog,figshare,2020-05-09T03:28:50Z,2026-03-09T21:14:05Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,9,0,0,,,,,,,,,,9,"[""10.1186/s12912-020-00429-7""]",repository
10.6084/m9.figshare.12277043.v1,2020,JournalArticle,Additional file 1 of The nurse anesthetist perioperative dialog,figshare,2020-05-09T03:28:51Z,2026-03-09T21:14:06Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,9,0,0,,,,,,,,,,9,"[""10.1186/s12912-020-00429-7""]",repository
10.5281/zenodo.3826358,2020,Software,RealEstateCore/rec: V3.1.2 -- API hotfix,Zenodo,2020-05-14T08:55:43Z,2020-08-01T19:36:00Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Software,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,5,,repository
10.5281/zenodo.3830626,2020,Software,RealEstateCore/rec: V3.1.3 -- Emergency inconcistency hotfix,Zenodo,2020-05-16T13:32:49Z,2020-08-01T19:40:20Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Software,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,6,,repository
10.5281/zenodo.3841550,2020,Software,RealEstateCore/rec: V3.1.3 -- Emergency inconcistency hotfix,Zenodo,2020-05-23T21:58:02Z,2020-08-01T19:52:00Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Software,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,6,,repository
10.5281/zenodo.3841561,2020,Software,RealEstateCore/rec: V3.1.3 -- Emergency inconcistency hotfix,Zenodo,2020-05-23T22:03:09Z,2020-08-01T19:52:00Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Software,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,6,,repository
10.7910/dvn/nyontd/xfntj3,2020,Dataset,state month news data.tab,Harvard Dataverse,2020-05-26T20:47:28Z,2024-10-22T09:16:19Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398624509,0,0,4,,repository
10.7910/dvn/nyontd/xr0k4d,2020,Dataset,approval data compile.do,Harvard Dataverse,2020-05-26T20:47:31Z,2024-10-22T09:16:04Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398419737,0,0,3,,repository
10.7910/dvn/nyontd/w3rrgs,2020,Dataset,create wordclouds from headlines.R,Harvard Dataverse,2020-05-26T20:47:33Z,2024-10-22T09:16:06Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398519270,0,0,4,,repository
10.7910/dvn/nyontd/mg2qfu,2020,Dataset,state month news data compile.do,Harvard Dataverse,2020-05-26T20:47:35Z,2024-10-22T09:16:19Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398265290,0,0,5,,repository
10.7910/dvn/nyontd/l2dehu,2020,Dataset,state election data analyze.do,Harvard Dataverse,2020-05-26T20:47:38Z,2024-10-22T09:16:18Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398352346,0,0,4,,repository
10.7910/dvn/nyontd/ebsalf,2020,Dataset,approval data analyze.do,Harvard Dataverse,2020-05-26T20:47:40Z,2024-10-22T09:16:04Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398332725,0,0,3,,repository
10.7910/dvn/nyontd/isj1nx,2020,Dataset,state election data.tab,Harvard Dataverse,2020-05-26T20:47:42Z,2024-10-22T09:16:18Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398700138,0,0,3,,repository
10.7910/dvn/nyontd/chp4we,2020,Dataset,state month news data analyze.do,Harvard Dataverse,2020-05-26T20:47:44Z,2024-10-22T09:16:19Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398350658,0,0,5,,repository
10.7910/dvn/nyontd/u7fnwt,2020,Dataset,approval data.tab,Harvard Dataverse,2020-05-26T20:47:45Z,2024-10-22T09:16:05Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398329031,0,0,2,,repository
10.7910/dvn/nyontd/ovt6bd,2020,Dataset,state election data compile.do,Harvard Dataverse,2020-05-26T20:47:47Z,2024-10-22T09:16:18Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398624031,0,0,4,,repository
10.7910/dvn/nyontd/pjgn0h,2020,Dataset,election dates.tab,Harvard Dataverse,2020-05-26T20:47:48Z,2024-10-22T09:16:07Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398594001,0,0,2,,repository
10.7910/dvn/nyontd/u5zbij,2020,Dataset,gub elections.tab,Harvard Dataverse,2020-05-26T20:47:49Z,2024-10-22T09:16:08Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398562932,0,0,2,,repository
10.7910/dvn/nyontd/csqdoj,2020,Dataset,Manually collected 2017 2018.tab,Harvard Dataverse,2020-05-26T20:47:51Z,2024-10-22T09:16:10Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398360499,0,0,4,,repository
10.7910/dvn/nyontd/jyejmq,2020,Dataset,1976-2016-president.tab,Harvard Dataverse,2020-05-26T20:47:53Z,2024-10-22T09:16:03Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398736461,0,0,1,,repository
10.7910/dvn/nyontd/tnwjyd,2020,Dataset,population.xls,Harvard Dataverse,2020-05-26T20:47:54Z,2024-10-22T09:16:15Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398352352,0,0,1,,repository
10.7910/dvn/nyontd/14y5dq,2020,Dataset,income.xls,Harvard Dataverse,2020-05-26T20:47:56Z,2024-10-22T09:16:09Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398609011,0,0,1,,repository
10.7910/dvn/nyontd/uzfwei,2020,Dataset,Alabama.csv,Harvard Dataverse,2020-05-26T20:47:58Z,2024-10-22T09:16:04Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398367046,0,0,1,,repository
10.7910/dvn/nyontd/55tbk9,2020,Dataset,South Dakota.csv,Harvard Dataverse,2020-05-26T20:48:00Z,2024-10-22T09:16:18Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398422705,0,0,2,,repository
10.7910/dvn/nyontd/vwly5p,2020,Dataset,Hawaii.csv,Harvard Dataverse,2020-05-26T20:48:01Z,2024-10-22T09:16:08Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398332821,0,0,1,,repository
10.7910/dvn/nyontd/gpwdne,2020,Dataset,Michigan.csv,Harvard Dataverse,2020-05-26T20:48:03Z,2024-10-22T09:16:11Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398511049,0,0,1,,repository
10.7910/dvn/nyontd/e6dkzg,2020,Dataset,process Google data.do,Harvard Dataverse,2020-05-26T20:48:05Z,2024-10-22T09:16:16Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398718982,0,0,3,,repository
10.7910/dvn/nyontd/yjarhi,2020,Dataset,Nebraska.csv,Harvard Dataverse,2020-05-26T20:48:06Z,2024-10-22T09:16:12Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398399324,0,0,1,,repository
10.7910/dvn/nyontd/ucrov3,2020,Dataset,Mississippi.csv,Harvard Dataverse,2020-05-26T20:48:07Z,2024-10-22T09:16:11Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398683755,0,0,1,,repository
10.7910/dvn/nyontd/s9qaoc,2020,Dataset,Washington.csv,Harvard Dataverse,2020-05-26T20:48:09Z,2024-10-22T09:16:21Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398459444,0,0,1,,repository
10.7910/dvn/nyontd/zjpsiy,2020,Dataset,Illinois.csv,Harvard Dataverse,2020-05-26T20:48:11Z,2024-10-22T09:16:09Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398496793,0,0,1,,repository
10.7910/dvn/nyontd/3qvisy,2020,Dataset,Massachusetts.csv,Harvard Dataverse,2020-05-26T20:48:13Z,2024-10-22T09:16:11Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398339944,0,0,1,,repository
10.7910/dvn/nyontd/dkwxiq,2020,Dataset,North Carolina.csv,Harvard Dataverse,2020-05-26T20:48:15Z,2024-10-22T09:16:14Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398484377,0,0,2,,repository
10.7910/dvn/nyontd/hglxj9,2020,Dataset,Wisconsin.csv,Harvard Dataverse,2020-05-26T20:48:17Z,2024-10-22T09:16:21Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398655131,0,0,1,,repository
10.7910/dvn/nyontd/lxmvzh,2020,Dataset,Texas.csv,Harvard Dataverse,2020-05-26T20:48:19Z,2024-10-22T09:16:20Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398433591,0,0,1,,repository
10.7910/dvn/nyontd/ukcpkz,2020,Dataset,Tennessee.csv,Harvard Dataverse,2020-05-26T20:48:20Z,2024-10-22T09:16:19Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398284549,0,0,1,,repository
10.7910/dvn/nyontd/sy9q1y,2020,Dataset,gtrends US states.tab,Harvard Dataverse,2020-05-26T20:48:23Z,2024-10-22T09:16:08Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398440874,0,0,3,,repository
10.7910/dvn/nyontd/oitllm,2020,Dataset,South Carolina.csv,Harvard Dataverse,2020-05-26T20:48:26Z,2024-10-22T09:16:17Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398354913,0,0,2,,repository
10.7910/dvn/nyontd/7ukcmh,2020,Dataset,New Mexico.csv,Harvard Dataverse,2020-05-26T20:48:27Z,2024-10-22T09:16:13Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398459681,0,0,2,,repository
10.7910/dvn/nyontd/ak3y7g,2020,Dataset,New Hampshire.csv,Harvard Dataverse,2020-05-26T20:48:29Z,2024-10-22T09:16:12Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398521920,0,0,2,,repository
10.7910/dvn/nyontd/h1wbjq,2020,Dataset,New York.csv,Harvard Dataverse,2020-05-26T20:48:31Z,2024-10-22T09:16:14Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398610987,0,0,2,,repository
10.7910/dvn/nyontd/dxy8s1,2020,Dataset,Kansas.csv,Harvard Dataverse,2020-05-26T20:48:33Z,2024-10-22T09:16:10Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398345203,0,0,1,,repository
10.7910/dvn/nyontd/koz2yg,2020,Dataset,Maryland.csv,Harvard Dataverse,2020-05-26T20:48:34Z,2024-10-22T09:16:11Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398390093,0,0,1,,repository
10.7910/dvn/nyontd/hfopcl,2020,Dataset,Minnesota.csv,Harvard Dataverse,2020-05-26T20:48:35Z,2024-10-22T09:16:11Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398386904,0,0,1,,repository
10.7910/dvn/nyontd/wkvzzy,2020,Dataset,California.csv,Harvard Dataverse,2020-05-26T20:48:38Z,2024-10-22T09:16:05Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398602606,0,0,1,,repository
10.7910/dvn/nyontd/ud3s3d,2020,Dataset,Oklahoma.csv,Harvard Dataverse,2020-05-26T20:48:39Z,2024-10-22T09:16:15Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398287391,0,0,1,,repository
10.7910/dvn/nyontd/b3ou11,2020,Dataset,Colorado.csv,Harvard Dataverse,2020-05-26T20:48:42Z,2024-10-22T09:16:06Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398483618,0,0,1,,repository
10.7910/dvn/nyontd/nqkqc1,2020,Dataset,New Jersey.csv,Harvard Dataverse,2020-05-26T20:48:45Z,2024-10-22T09:16:13Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398448436,0,0,2,,repository
10.7910/dvn/nyontd/vb1jwt,2020,Dataset,Arizona.csv,Harvard Dataverse,2020-05-26T20:48:47Z,2024-10-22T09:16:05Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398458974,0,0,1,,repository
10.7910/dvn/nyontd/rc8vxa,2020,Dataset,Vermont.csv,Harvard Dataverse,2020-05-26T20:48:48Z,2024-10-22T09:16:20Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398622876,0,0,1,,repository
10.7910/dvn/nyontd/we9ug5,2020,Dataset,Delaware.csv,Harvard Dataverse,2020-05-26T20:48:50Z,2024-10-22T09:16:07Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398711033,0,0,1,,repository
10.7910/dvn/nyontd/pfu4m7,2020,Dataset,Georgia.csv,Harvard Dataverse,2020-05-26T20:48:53Z,2024-10-22T09:16:07Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398482682,0,0,1,,repository
10.7910/dvn/nyontd/fd0yni,2020,Dataset,Kentucky.csv,Harvard Dataverse,2020-05-26T20:48:55Z,2024-10-22T09:16:10Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398488447,0,0,1,,repository
10.7910/dvn/nyontd/cltl6a,2020,Dataset,Ohio.csv,Harvard Dataverse,2020-05-26T20:48:58Z,2024-10-22T09:16:14Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398343801,0,0,1,,repository
10.7910/dvn/nyontd/mruqcb,2020,Dataset,Connecticut.csv,Harvard Dataverse,2020-05-26T20:49:00Z,2024-10-22T09:16:06Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398599356,0,0,1,,repository
10.7910/dvn/nyontd/rly426,2020,Dataset,Arkansas.csv,Harvard Dataverse,2020-05-26T20:49:03Z,2024-10-22T09:16:05Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398323156,0,0,1,,repository
10.7910/dvn/nyontd/jjjxda,2020,Dataset,Montana.csv,Harvard Dataverse,2020-05-26T20:49:06Z,2024-10-22T09:16:12Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398588658,0,0,1,,repository
10.7910/dvn/nyontd/1w3gvo,2020,Dataset,Rhode Island.csv,Harvard Dataverse,2020-05-26T20:49:09Z,2024-10-22T09:16:17Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398403157,0,0,2,,repository
10.7910/dvn/nyontd/5rth8n,2020,Dataset,Alaska.csv,Harvard Dataverse,2020-05-26T20:49:12Z,2024-10-22T09:16:04Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398413864,0,0,1,,repository
10.7910/dvn/nyontd/gx39to,2020,Dataset,Virginia.csv,Harvard Dataverse,2020-05-26T20:49:15Z,2024-10-22T09:16:20Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398623758,0,0,1,,repository
10.7910/dvn/nyontd/7nijdk,2020,Dataset,Utah.csv,Harvard Dataverse,2020-05-26T20:49:17Z,2024-10-22T09:16:20Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398283814,0,0,1,,repository
10.7910/dvn/nyontd/vo91u2,2020,Dataset,Nevada.csv,Harvard Dataverse,2020-05-26T20:49:19Z,2024-10-22T09:16:12Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398338119,0,0,1,,repository
10.7910/dvn/nyontd/xxzyno,2020,Dataset,DC.csv,Harvard Dataverse,2020-05-26T20:49:23Z,2024-10-22T09:16:06Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,,,https://openalex.org/W4398621421,0,0,1,,repository
