doi,publicationYear,resourceType,title,publisher,createdAt,updatedAt,isPublisher,isFunder,haveCreatorAffiliation,haveContributorAffiliation,isLatestVersion,isConceptDoi,matchPublisherRor,matchCreatorAffiliationRor,matchContributorAffiliationRor,matchFunderRor,matchPublisherName,matchCreatorName,matchContributorName,matchFunderName,inDataCite,inOpenAire,inOpenAlex,inCrossRef,dataCiteClientId,dataCiteClientName,dataCiteCitationCount,dataCiteReferenceCount,dataCiteViewCount,dataCiteDownloadCount,openAireBestAccessRight,openAireIndicatorsUsageCountsDownloads,openAireIndicatorsUsageCountsViews,openAireId,openAlexId,openAlexCitedByCount,openAlexReferencedWorksCount,titleWordCount,referencedByDoi,dataCiteClientType
10.5061/dryad.293hd,2014,Dataset,Data from: Farmers without borders - genetic structuring in century old barley (Hordeum vulgare),Dryad,2014-08-13T16:47:07Z,2026-01-26T23:23:38Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,dryad.dryad,DRYAD,1,1,252,31,OPEN,5,3,,,,,14,,repository
10.13140/2.1.1366.2081,2010,Text,Study Circles in Sweden: An Overview with a Bibliography of International Literature,Linköping University Electronic Press,2014-08-28T08:37:16Z,2025-10-02T05:49:52Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,rg.rg,ResearchGate,0,0,0,0,,,,,,,,12,,repository
10.13140/2.1.4511.9368,2013,Text,Folkbildning för förändring – Dilemman i politiskt mobiliserande didaktik,Linköping University Electronic Press,2014-08-28T08:39:53Z,2025-10-02T05:49:47Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,rg.rg,ResearchGate,0,0,0,0,,,,,,,,9,,repository
10.5281/zenodo.11538,2014,Software,First release,Zenodo,2014-08-31T07:35:52Z,2023-04-25T22:18:48Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,2,,repository
10.13140/2.1.2056.1283,2014,Other,Summation-by-parts in Time: the Second Derivative,"Department of Mathematics Linköping University S-581 83 Linköping, Sweden.",2014-09-06T07:23:23Z,2025-10-02T04:41:24Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,rg.rg,ResearchGate,0,0,0,0,,,,,,,,6,,repository
10.13140/2.1.1069.5042,2014,Other,Boundary Conditions for Hyperbolic Systems of Equations on Curved Domains,"Department of Mathematics, Linköping University S-581 83 Linköping, Sweden.",2014-09-13T07:51:52Z,2025-10-02T03:48:35Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,rg.rg,ResearchGate,0,0,0,0,,,,,,,,10,,repository
10.13140/2.1.3798.1441,1985,Other,Differentierade fjärrvärmetaxor - En analys av konsekvenser för ROT-åtgärder i flerbostadshus,"Linköping University, IKP/Energy Systems",2014-09-23T18:27:13Z,2025-10-02T02:22:27Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,rg.rg,ResearchGate,0,0,0,0,,,,,,,,11,,repository
10.5061/dryad.qk27t,2014,Dataset,Data from: The influence of mitonuclear genetic variation on personality in seed beetles,Dryad,2014-09-26T14:12:32Z,2026-01-27T15:04:46Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,dryad.dryad,DRYAD,1,1,219,38,OPEN,2,2,,,,,13,,repository
10.5281/zenodo.11947,2014,Software,smc-pgm: First release,Zenodo,2014-10-02T15:06:02Z,2023-04-25T22:17:04Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,3,,repository
10.5061/dryad.26pt6,2016,Dataset,Data from: Comparative support for the expensive tissue hypothesis: big brains are correlated with smaller gut and greater parental investment in Lake Tanganyika cichlids,Dryad,2014-10-16T19:46:10Z,2026-01-27T16:55:45Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,dryad.dryad,DRYAD,1,0,212,28,OPEN,2,3,,,,,24,,repository
10.5878/002561,2014,Dataset,Antioxidants in stapedotomy,Linköping University,2015-01-09T00:01:56Z,2025-09-22T10:00:42Z,1,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,snd.snd,Swedish National Data Service,0,0,0,0,OPEN,,,,,,,3,,repository
10.5878/002570,2014,Dataset,Antioxidants in stapedotomy,Linköping University,2015-01-14T00:01:42Z,2025-09-22T08:59:51Z,1,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,snd.snd,Swedish National Data Service,0,0,0,0,,,,,,,,3,,repository
10.13140/2.1.3435.5520,1995,Other,Metod för driftkostnads och underhållsplanering. (Part of full report),"Linköping University, IKP/Energy Systems",2015-01-21T10:37:48Z,2025-10-06T14:26:46Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,rg.rg,ResearchGate,0,0,0,0,,,,,,,,9,,repository
10.13140/2.1.4472.8642,2014,Other,"Nya investerare i förnybar elproduktion: motiv, investeringskriterier och policykonsekvenser (NyEl)",Linköping University,2015-01-27T09:42:14Z,2025-10-06T13:49:28Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,rg.rg,ResearchGate,0,0,0,0,,,,,,,,10,,repository
10.5061/dryad.55h83,2015,Dataset,Data from: Mixed-ancestry and admixture in Kaua’i’s feral chickens: invasion of domestic genes into ancient Red Junglefowl reservoirs?,Dryad,2015-01-29T18:43:45Z,2026-01-27T15:07:02Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,dryad.dryad,DRYAD,1,1,594,49,OPEN,2,7,,,,,18,,repository
10.13140/2.1.3621.7125,2015,Other,Uniformly Best Wavenumber Approximations by Spatial Central Difference Operators,"Department of Mathematics Linköping University S-581 83 Linköping, Sweden.",2015-02-15T09:05:52Z,2025-10-06T10:45:59Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,rg.rg,ResearchGate,0,0,0,0,,,,,,,,9,,repository
10.13140/2.1.2560.3362,2015,Other,A New High Order Energy and Enstrophy Conserving Arakawa-like Jacobian Differential Operator,Linköping University,2015-03-11T13:50:26Z,2025-10-06T11:00:54Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,rg.rg,ResearchGate,0,0,0,0,,,,,,,,12,,repository
10.13140/2.1.4133.2004,2015,Other,A New High Order Energy and Enstrophy Conserving Arakawa-like Jacobian Differential Operator,Linköping University,2015-03-11T13:59:02Z,2025-10-06T11:00:56Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,rg.rg,ResearchGate,0,0,0,0,,,,,,,,12,,repository
10.2312/egs.20041022,2004,article,A Real Time Light Probe,Eurographics Association,2015-07-20T09:56:27Z,2020-08-19T20:26:03Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,tib.eugraph,Eurographics,0,0,0,0,,,,,,,,5,,repository
10.18151/7217497,2015,article,Towards Theorising Information Systems from a Neurobiological Perspective,"University of Münster, Münster, Germany",2015-07-23T09:23:54Z,2020-08-19T20:27:10Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,tib.astone,"Institut für Wirtschaftsinformatik, Westfälische Wilhelms-Universität Münster",0,0,0,0,,,,,,,,8,,repository
10.5061/dryad.kc33b,2015,Dataset,Data from: Within-population Y-linked genetic variation for lifespan in Drosophila melanogaster,Dryad,2015-08-06T19:07:43Z,2026-01-27T00:23:02Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,dryad.dryad,DRYAD,1,1,229,7,OPEN,1,3,,,,,11,,repository
10.5061/dryad.65r63,2015,Dataset,Data from: Sexual selection has minimal impact on effective population sizes in species with high rates of random offspring mortality: an empirical demonstration using fitness distributions,Dryad,2015-08-19T17:04:27Z,2026-01-27T11:03:08Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,dryad.dryad,DRYAD,1,1,196,4,OPEN,0,2,,,,,26,,repository
10.3205/15dgnn40,2015,Text,Effects of Trem2 deficiency on AD-like pathology,German Medical Science GMS Publishing House,2015-08-25T13:42:54Z,2020-10-10T12:27:21Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,zbmed.gms,German Medical Science,0,0,0,0,,,,,,,,7,,repository
10.5061/dryad.hv333,2015,Dataset,Data from: Transcriptomics of colour patterning and colouration shifts in crows,Dryad,2015-08-27T14:39:14Z,2026-01-27T11:10:44Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,dryad.dryad,DRYAD,1,1,381,72,OPEN,28,2,,,,,11,,repository
10.5167/uzh-112066,2015,Text,Reflections and a Proposal for a Query and Reporting Language for Richly Annotated Multiparallel Corpora,"Linköping University Electronic Press, Linköpings universitet",2015-08-28T01:00:40Z,2026-02-06T06:01:43Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,ethz.zora,"Universität Zürich, ZORA",0,0,0,0,,,,,,,,15,,repository
10.3205/15dkou301,2015,Text,Risiko einer atypischen Femurschaftfraktur unter und nach Bisphosphonattherapie,German Medical Science GMS Publishing House,2015-10-05T13:46:13Z,2020-10-10T12:30:13Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,zbmed.gms,German Medical Science,0,0,0,0,,,,,,,,8,,repository
10.5061/dryad.90708,2016,Dataset,Data from: Specialists in ancient trees are more affected by climate than generalists,Dryad,2015-10-12T15:41:42Z,2026-01-27T08:20:16Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,dryad.dryad,DRYAD,1,1,256,29,OPEN,1,2,,,,,13,,repository
10.13140/rg.2.1.3639.7522,2015,Other,"Infrastrukturinvesteringar, kommunal planering och hållbar samhällsutveckling – erfarenheter från BanaVäg Motala-Mjölby","Linköping University, Department for Studies of Social Change and Culture, Centre for Municipality Studies – CKS",2015-11-20T10:45:27Z,2025-10-08T12:26:14Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,rg.rg,ResearchGate,0,0,0,0,,,,,,,,11,,repository
10.13140/rg.2.1.2742.9201,2015,Other,On the Suboptimal Accuracy of Summation-by-parts Schemes with Non-conforming Block Interfaces,"Department of Mathematics, Computational Mathematics, Linköping University",2015-11-25T17:09:49Z,2025-10-08T12:34:45Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,rg.rg,ResearchGate,0,0,0,0,,,,,,,,11,,repository
10.13140/rg.2.1.2558.9846,2002,Text,The Spectre of Ethnicity,Linköping University,2016-01-04T17:08:17Z,2025-10-09T08:48:43Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,rg.rg,ResearchGate,0,0,0,0,,,,,,,,4,,repository
10.13140/rg.2.1.2121.3206,2015,Other,Internship Report “The Role of Arab Administrative Development Organization (ARADO) to Enhance and Maintain the Relationships between the Arab States and the World”,Linköping University and Arab Administrative Development Organization,2016-01-20T08:46:24Z,2025-10-09T09:15:00Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,rg.rg,ResearchGate,0,0,0,0,,,,,,,,23,,repository
10.5061/dryad.2fp25,2020,Dataset,Data from: Evolution under dietary restriction increases male reproductive performance without survival cost,Dryad,2016-01-29T15:39:17Z,2026-01-27T00:57:49Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,dryad.dryad,DRYAD,1,1,264,26,OPEN,0,2,,,,,13,,repository
10.5061/dryad.nq8h7,2017,Dataset,"Data from: The price of associating with breeders in the cooperatively breeding chestnut-crowned babbler: foraging constraints, survival and sociality",Dryad,2016-04-27T14:03:27Z,2026-01-27T03:17:14Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,dryad.dryad,DRYAD,1,1,231,20,OPEN,0,3,,,,,19,,repository
10.13140/rg.2.1.4470.6808,2016,Other,A Review of Online Digital Pathology Resources - Technical Report,"CMIV, Linköping University, Sweden",2016-07-18T14:48:51Z,2025-10-09T13:53:14Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,rg.rg,ResearchGate,0,0,0,0,,,,,,,,10,,repository
10.5061/dryad.r44rh,2017,Dataset,Data from: Chemodiversity of dissolved organic matter in the Amazon Basin,Dryad,2016-07-27T14:26:36Z,2026-01-27T11:43:16Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,dryad.dryad,DRYAD,1,1,291,57,OPEN,1,3,,,,,11,,repository
10.20382/jocg.v7i1a13,2016,JournalArticle,"The continuous 1.5D terrain guarding problem: Discretization, optimal solutions, and PTAS",Journal of Computational Geometry,2016-08-10T20:31:50Z,2025-12-21T08:26:12Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,cgl.cglab,"Computational Geometry Lab, Carleton University",0,0,0,0,,,,,,,,11,,repository
10.13140/rg.2.2.22517.37603,2016,Other,A dual consistent summation-by-parts formulation for the linearized incompressible Navier-Stokes equations posed on deforming domains,"Department of Mathematics, Linköping University",2016-08-20T07:58:04Z,2025-10-09T14:32:56Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,rg.rg,ResearchGate,0,0,0,0,,,,,,,,15,,repository
10.13140/rg.2.2.24843.90402,2016,Other,Summation-by-parts operators for non-simply connected domains,"Department of Mathematics, Linköping University",2016-08-22T17:36:31Z,2025-10-09T14:34:51Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,rg.rg,ResearchGate,0,0,0,0,,,,,,,,6,,repository
10.5061/dryad.d2vf8,2016,Dataset,Data from: Acquisition of conditioning between methamphetamine and cues in healthy humans,Dryad,2016-08-23T15:08:15Z,2026-01-27T11:43:47Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,dryad.dryad,DRYAD,1,1,913,175,OPEN,0,3,,,,,12,,repository
10.13140/rg.2.2.11346.76486,2016,Other,Error Boundedness of Discontinuous Galerkin Spectral Element Approximations of Hyperbolic Problems,Linköping University,2016-09-02T06:44:33Z,2025-10-09T14:47:11Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,rg.rg,ResearchGate,0,0,0,0,,,,,,,,11,,repository
10.13140/rg.2.2.28123.98085,2016,Other,Constructing non-reflecting boundary conditions using summation-by-parts in time,"Department of Mathematics, Linköping University",2016-09-02T07:19:35Z,2025-10-09T14:47:11Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,rg.rg,ResearchGate,0,0,0,0,,,,,,,,8,,repository
10.5061/dryad.11q0d,2017,Dataset,Data from: Autosomal and X linked additive genetic variation for lifespan and aging: comparisons within and between the sexes in Drosophila melanogaster,Dryad,2016-09-13T13:58:57Z,2026-01-26T22:38:17Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,dryad.dryad,DRYAD,1,1,226,10,OPEN,1,3,,,,,22,,repository
10.3205/16dgnn08,2016,Text,Trem2 deficiency alters Alzheimer’s disease-like pathology in mice,German Medical Science GMS Publishing House,2016-09-14T10:08:31Z,2020-10-10T14:37:03Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,zbmed.gms,German Medical Science,0,0,0,0,,,,,,,,8,,repository
10.13140/rg.2.2.16293.91366,2016,Other,Simulation of wave propagation along fluid-filled cracks using high-order summation-by-parts operators and implicit-explicit time stepping,"Department of Mathematics, Linköping University",2016-10-11T18:06:34Z,2025-10-09T15:35:35Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,rg.rg,ResearchGate,0,0,0,0,,,,,,,,15,,repository
10.5281/zenodo.162949,2016,Software,lejon/PartiallyCollapsedLDA: RevanceWords,Zenodo,2016-10-24T16:12:43Z,2023-04-25T23:16:25Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,2,,repository
10.5281/zenodo.163054,2016,Text,On The Performance Of Cell-Free Massive Mimo With Short-Term Power Constraints,Zenodo,2016-10-25T08:26:50Z,2020-09-18T14:41:11Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,11,,repository
10.5281/zenodo.163069,2016,Text,How Much Do Downlink Pilots Improve Cell-Free Massive Mimo?,Zenodo,2016-10-25T08:58:08Z,2020-09-18T14:41:16Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,cern.zenodo,Zenodo,0,0,1,0,,,,,,,,9,,repository
10.5281/zenodo.166366,2016,Software,lejon/PartiallyCollapsedLDA v4.7.3,Zenodo,2016-11-13T17:36:12Z,2023-04-25T23:16:24Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,2,,repository
10.13140/rg.2.2.30121.60003,2016,Text,Energy stable and high-order-accurate finite difference methods on staggered grids,Linköping  University and Stanford University,2016-11-22T12:16:26Z,2025-10-15T20:00:40Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,rg.rg,ResearchGate,0,0,0,0,,,,,,,,10,,repository
10.5061/dryad.fb67t,2017,Dataset,Data from: Farmer fidelity in the Canary Islands revealed by ancient DNA from prehistoric seeds,Dryad,2016-12-08T17:12:42Z,2026-01-27T02:54:47Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,dryad.dryad,DRYAD,1,1,224,14,OPEN,2,2,,,,,15,,repository
10.5281/zenodo.200213,2016,Software,lejon/PartiallyCollapsedLDA v4.7.4,Zenodo,2016-12-11T10:14:29Z,2023-04-25T23:16:23Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,2,,repository
10.5281/zenodo.232032,2017,Dataset,Spatial Variation And Inconsistency Between Estimates  Of Onset Of Muscle Activation From Emg And Ultrasound,Zenodo,2017-01-10T10:50:18Z,2020-09-18T18:16:04Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,cern.zenodo,Zenodo,0,0,0,0,OPEN,21,14,,https://openalex.org/W4393607324,0,0,15,,repository
10.5061/dryad.0h190,2017,Dataset,Data from: Relatedness and age reduce aggressive male interactions over mating in domestic fowl,Dryad,2017-02-01T14:24:19Z,2026-01-27T05:18:55Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,dryad.dryad,DRYAD,1,1,231,11,OPEN,1,9,,,,,14,,repository
10.13140/rg.2.2.35857.43362,2017,Text,An analysis of non-conforming grid techniques for high order summation-by-parts metods,Linköping University,2017-02-03T07:52:55Z,2025-10-16T12:10:56Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,rg.rg,ResearchGate,0,0,0,0,,,,,,,,11,,repository
10.5281/zenodo.268705,2017,Text,"Servitization And Deservitization: Overview, Concepts, And Definitions",Zenodo,2017-02-05T14:45:14Z,2020-09-18T18:49:28Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,7,,repository
10.5281/zenodo.268706,2017,Text,"Service Growth In Product Firms: Past, Present, And Future",Zenodo,2017-02-05T14:45:19Z,2020-09-18T18:49:28Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,9,,repository
10.5281/zenodo.268707,2016,Text,Triadic Value Propositions: When It Takes More Than Two To Tango,Zenodo,2017-02-05T14:45:23Z,2020-09-18T18:49:29Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,cern.zenodo,Zenodo,0,0,1,0,,,,,,,,11,,repository
10.5281/zenodo.268708,2016,Text,Service Innovation In Industrial Contexts,Zenodo,2017-02-05T14:45:27Z,2020-09-18T18:49:29Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,5,,repository
10.5281/zenodo.268709,2016,Text,"Organizational Behavior In Innovation, Marketing, And Purchasing In Business Service Contexts—An Agenda For Academic Inquiry",Zenodo,2017-02-05T14:45:31Z,2020-09-18T18:49:29Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,15,,repository
10.5281/zenodo.268710,2015,Text,Development And Implementation Of Customer Solutions: A Study Of Process Dynamics And Market Shaping,Zenodo,2017-02-05T14:45:36Z,2020-09-18T18:49:29Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,14,,repository
10.5281/zenodo.268711,2015,Text,Outsourcing Maintenance In Complex Process Industries: Managing Firm Capabilities In Lock-In Effect,Zenodo,2017-02-05T14:45:40Z,2020-09-18T18:49:29Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,12,,repository
10.5281/zenodo.268713,2015,Text,Adding Services To Product-Based Portfolios: An Exploration Of The Implications For The Sales Function,Zenodo,2017-02-05T14:45:49Z,2020-09-18T18:49:29Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,14,,repository
10.5061/dryad.vc543,2017,Dataset,Data from: Evolutionary associations between host traits and parasite load: insights from Lake Tanganyika cichlids,Dryad,2017-02-08T14:37:09Z,2026-01-27T04:08:42Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,dryad.dryad,DRYAD,1,1,222,18,OPEN,0,2,,,,,15,,repository
10.5061/dryad.j4d10,2017,Dataset,"Data from: Individual aggression, but not winner-loser effects, predicts social rank in male domestic fowl",Dryad,2017-03-03T14:55:40Z,2026-01-27T09:49:53Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,dryad.dryad,DRYAD,1,1,129,3,OPEN,3,3,,,,,15,,repository
10.5281/zenodo.345956,2017,Text,Joint Pilot Sequence Design And Power Control For Max-Min Fairness In Uplink Massive Mimo,Zenodo,2017-03-06T15:23:37Z,2020-09-18T19:14:06Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,14,,repository
10.5061/dryad.jv463,2017,Dataset,Data from: Age-related sex differences in body condition and telomere dynamics of red-sided garter snakes,Dryad,2017-03-07T14:13:27Z,2026-01-27T08:19:56Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,dryad.dryad,DRYAD,1,1,216,27,OPEN,0,4,,,,,15,,repository
10.5281/zenodo.376969,2017,Dataset,"Synthesis Of Ti3Auc2, Ti3Au2C2 And Ti3Irc2 By Noble-Metal Substitution Reaction In Ti3Sic2 For High-Temperature-Stable Ohmic Contacts To Sic",Zenodo,2017-03-13T10:32:54Z,2020-09-18T19:19:20Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,cern.zenodo,Zenodo,0,0,4,0,OPEN,3,12,,https://openalex.org/W4393633764,0,0,18,,repository
10.3205/hta000128,2017,Text,Q-SEA – a tool for quality assessment of ethics analyses conducted as part of health technology assessments,German Medical Science GMS Publishing House,2017-03-15T13:49:52Z,2020-09-18T19:19:26Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,zbmed.gms,German Medical Science,0,0,0,0,,,,,,,,17,,repository
10.5061/dryad.83r81,2017,Dataset,Data from: Experience buffers extrinsic mortality in a group-living bird species,Dryad,2017-03-29T14:39:00Z,2026-01-27T06:24:45Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,dryad.dryad,DRYAD,1,1,242,25,OPEN,3,2,,,,,11,,repository
10.5281/zenodo.153828,2016,Software,lejon/PartiallyCollapsedLDA v4.6.5,Zenodo,2017-04-11T08:46:14Z,2023-04-25T23:16:26Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,2,,repository
10.5281/zenodo.546412,2013,Text,Midjet A Personal Jet - A Student Project,Zenodo,2017-04-15T16:54:31Z,2020-09-18T19:48:25Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,8,,repository
